company,rank,revenue,sector,city,state
"Alpha Natural Resources, Inc.",545,3917.20,"Mining, Crude-Oil Production",Abingdon,VA
"Unified Grocers, Inc.",543,3921.10,Wholesalers: Food and Grocery,Commerce,CA
"Hospira, Inc.",544,3917.20,Pharmaceuticals,Lake Forest,IL
"NetApp, Inc.",541,3931.40,Computer Peripherals,Sunnyvale,CA
"Quanta Services, Inc.",542,3931.20,"Engineering, Construction",Houston,TX
"Simon Property Group, Inc.",540,3957.60,Real estate,Indianapolis,IN
"Hasbro, Inc.",538,4002.20,"Toys, Sporting Goods",Pawtucket,RI
"CF Industries Holdings, Inc.",539,3965.00,Chemicals,Deerfield,IL
Northern Trust Corporation,537,4025.70,Commercial Banks,Chicago,IL
Flowserve Corporation,535,4032.00,Industrial Machinery,Irving,TX
"Michaels Stores, Inc.",536,4031.00,Specialty Retailers: Other,Irving,TX
Allegheny Technologies Incorporated,534,4047.80,Metals,Pittsburgh,PA
"Lorillard, Inc.",532,4053.00,Tobacco,Greensboro,NC
"Ralcorp Holdings, Inc.",533,4048.50,Food Consumer Products,St. Louis,MO
The Timken Company,531,4055.50,Industrial Machinery,Canton,OH
"CVR Energy, Inc.",529,4079.80,Petroleum Refining,Sugar Land,TX
"MetroPCS Communications, Inc.",530,4069.40,Telecommunications,Richardson,TX
"Molina Healthcare, Inc.",527,4086.00,Health Care: Insurance and Managed Care,Long Beach,CA
"CNO Financial Group, Inc.",528,4083.90,"Insurance: Life, Health (stock)",Carmel,IN
"Juniper Networks, Inc.",525,4093.30,Network and Other Communications Equipment,Sunnyvale,CA
Realogy Corporation,526,4090.00,Real estate,Parsippany,NJ
Graphic Packaging Holding Company,523,4095.00,"Packaging, Containers",Marietta,GA
CareFusion Corporation,524,4094.00,Medical Products and Equipment,San Diego,CA
Old Republic International Corporation,522,4102.70,Insurance: Property and Casualty (Stock),Chicago,IL
Unisys Corporation,521,4114.20,Information Technology Services,Blue Bell,PA
Sonoco Products Company,519,4124.10,"Packaging, Containers",Hartsville,SC
"Aleris International, Inc.",520,4117.10,Metals,Beachwood,OH
"FMC Technologies, Inc.",518,4125.60,"Oil and Gas Equipment, Services",Houston,TX
"The Jones Financial Companies,L.L.L.P.",516,4163.10,Securities,Des Peres,MO
Fiserv Inc.,517,4133.00,Financial Data Services,Brookfield,WI
"Wynn Resorts, Limited",514,4184.70,"Hotels, Casinos, Resorts",Las Vegas,NV
"Casey&#8217;s General Stores, Inc.",515,4183.10,Specialty Retailers: Other,Ankeny,IA
"Forest Laboratories, Inc.",513,4192.90,Pharmaceuticals,New York,NY
"Lexmark International, Inc.",512,4199.70,Computer Peripherals,Lexington,KY
"Zimmer Holdings, Inc.",510,4220.20,Medical Products and Equipment,Warsaw,IN
Wisconsin Energy Corporation,511,4211.80,Utilities: Gas and Electric,Milwaukee,WI
"Asbury Automotive Group, Inc.",509,4222.10,"Automotive Retailing, Services",Duluth,GA
Nalco Holding Company,507,4250.50,Chemicals,Naperville,IL
"Energizer Holdings, Inc.",508,4248.30,Household and Personal Products,St. Louis,MO
Hanesbrands Inc.,505,4326.70,Apparel,Winston-Salem,NC
Berry Plastics Corporation,506,4257.00,"Packaging, Containers",Evansville,IN
"Transatlantic Holdings, Inc.",503,4362.20,Insurance: Property and Casualty (Stock),New York,NY
"CA, Inc.",504,4353.00,Computer Software,Islandia,NY
"Corn Products International, Inc.",502,4367.00,Food Production,Westchester,IL
"ConAgra Foods, Inc.",200,12370.20,Food Consumer Products,Omaha,NE
Kellogg Company,199,12397.00,Food Consumer Products,Battle Creek,MI
Edison International,198,12409.00,Utilities: Gas and Electric,Rosemead,CA
"AutoNation, Inc.",197,12501.50,"Automotive Retailing, Services",Fort Lauderdale,FL
"Waste Management, Inc.",196,12515.00,Waste Management,Houston,TX
Omnicom Group Inc.,195,12542.50,"Advertising, marketing",New York,NY
Aramark Corporation,194,12571.70,Diversified Outsourcing Services,Philadelphia,PA
DISH Network Corporation,193,12640.70,Telecommunications,Englewood,CO
Baxter International Inc.,192,12843.00,Medical Products and Equipment,Deerfield,IL
"Community Health Systems, Inc.",190,12986.50,Health Care: Medical Facilities,Franklin,TN
Sara Lee Corporation,191,12919.00,Food Consumer Products,Downers Grove,IL
"Oneok, Inc.",189,13030.10,Pipelines,Tulsa,OK
Dollar General Corporation,188,13035.00,General Merchandisers,Goodlettsville,TN
Cummins Inc.,186,13226.00,Construction and Farm Machinery,Columbus,IN
Danaher Corporation,187,13202.60,"Scientific,Photographic and Control Equipment",Washington,DC
The Chubb Corporation,185,13319.00,Insurance: Property and Casualty (Stock),Warren,NJ
FirstEnergy Corp.,183,13339.00,Utilities: Gas and Electric,Akron,OH
"Consolidated Edison, Inc.",184,13325.00,Utilities: Gas and Electric,New York,NY
"Jabil Circuit, Inc.",182,13409.40,Semiconductors and Other Electronic Components,St. Petersburg,FL
"PPG Industries, Inc.",181,13423.00,Chemicals,Pittsburgh,PA
Viacom Inc.,180,13497.00,Entertainment,New York,NY
Eaton Corporation,178,13715.00,Industrial Machinery,Cleveland,OH
"Health Net, Inc.",179,13619.90,Health Care: Insurance and Managed Care,Woodland Hills,CA
PG&#038;E Corporation,177,13841.00,Utilities: Gas and Electric,San Francisco,CA
"Toys &#8220;R&#8221; Us, Inc.",176,13864.00,Specialty Retailers: Other,Wayne,NJ
CBS Corporation,174,14059.80,Entertainment,New York,NY
Texas Instruments Incorporated,175,13966.00,Semiconductors and Other Electronic Components,Dallas,TX
Duke Energy Corporation,173,14272.00,Utilities: Gas and Electric,Charlotte,NC
"Constellation Energy Group, Inc.",172,14340.00,Energy,Baltimore,MD
Baker Hughes Incorporated,170,14414.00,"Oil and Gas Equipment, Services",Houston,TX
TRW Automotive Holdings Corp.,171,14383.00,Motor Vehicles and Parts,Livonia,MI
"American Electric Power Company, Inc.",169,14427.00,Energy,Columbus,OH
Loews Corporation,168,14621.00,Insurance: Property and Casualty (Stock),New York,NY
"The Gap, Inc.",167,14664.00,Specialty Retailers: Apparel,San Francisco,CA
"General Mills, Inc.",166,14796.50,Food Consumer Products,Minneapolis,MN
The Progressive Corporation,164,14963.30,Insurance: Property and Casualty (Stock),Mayfield Village,OH
The Bank of New York Mellon Corporation,165,14929.00,Commercial Banks,New York,NY
Amgen Inc.,163,15053.00,Pharmaceuticals,Thousand Oaks,CA
"NextEra Energy, Inc.",161,15317.00,Utilities: Gas and Electric,Juno Beach,FL
"Dominion Resources, Inc.",162,15264.00,Utilities: Gas and Electric,Richmond,VA
Colgate-Palmolive Company,160,15564.00,Household and Personal Products,New York,NY
"L-3 Communications Holdings, Inc.",159,15680.00,Aerospace and Defense,New York,NY
Nucor Corporation,157,15844.60,Metals,Charlotte,NC
"Medtronic, Inc.",158,15817.00,Medical Products and Equipment,Minneapolis,MN
Illinois Tool Works Inc.,156,15870.40,Industrial Machinery,Glenview,IL
Computer Sciences Corporation,155,16128.00,Information Technology Services,Falls Church,VA
Union Pacific Corporation,153,16965.00,Railroads,Omaha,NE
"Altria Group, Inc.",154,16892.00,Tobacco,Richmond,VA
EMC Corporation,152,17015.10,Computer Peripherals,Hopkinton,MA
The PNC Financial Services Group Inc.,151,17096.00,Commercial Banks,Pittsburgh,PA
Ally Financial Inc.,149,17373.00,Commercial Banks,Detroit,MI
The AES Corporation,150,17138.00,Energy,Arlington,VA
The Southern Company,147,17456.00,Utilities: Gas and Electric,Atlanta,GA
United States Steel Corporation,148,17374.00,Metals,Pittsburgh,PA
United Services Automobile Association,145,17946.10,Insurance: Property and Casualty (Stock),San Antonio,TX
"J.C. Penney Company, Inc.",146,17759.00,General Merchandisers,Plano,TX
Halliburton Company,144,17973.00,"Oil and Gas Equipment, Services",Houston,TX
Whirlpool Corporation,143,18366.00,"Electronics, Electrical Equip.",Benton Harbor,MI
Kohl&#8217;s Corporation,142,18391.00,General Merchandisers,Menomonee Falls,WI
Exelon Corporation,141,18644.00,Utilities: Gas and Electric,Chicago,IL
The Goodyear Tire &#038; Rubber Company,139,18832.00,Motor Vehicles and Parts,Akron,OH
"Arrow Electronics, Inc",140,18744.70,Wholesalers: Electronics and Office Equipment,Melville,NY
Manpower Inc.,138,18866.50,Temporary Help,Milwaukee,WI
Time Warner Cable Inc.,137,18868.00,Telecommunications,New York,NY
Freeport-McMoRan Copper &#038; Gold Inc.,136,18982.00,"Mining, Crude-Oil Production",Phoenix,AZ
Capital One Financial Corporation,134,19067.00,Commercial Banks,McLean,VA
"Nike, Inc.",135,19014.00,Apparel,Beaverton,OR
World Fuel Services Corporation,133,19131.10,Wholesalers: Diversified,Miami,FL
"Avnet, Inc.",132,19160.20,Wholesalers: Electronics and Office Equipment,Phoenix,AZ
Bristol-Myers Squibb Company,131,19484.00,Pharmaceuticals,New York,NY
Kimberly-Clark Corporation,130,19746.00,Household and Personal Products,Irving,TX
Occidental Petroleum Corporation,129,19857.00,"Mining, Crude-Oil Production",Los Angeles,CA
Tesoro Corporation,128,20253.00,Petroleum Refining,San Antonio,TX
Nationwide Mutual Insurance Co.,127,20265.00,Insurance: Property and Casualty (Stock),Columbus,OH
Aflac Incorporated,125,20732.00,"Insurance: Life, Health (stock)",Columbus,GA
U.S. Bancorp,126,20518.00,Commercial Banks,Minneapolis,MN
Fluor Corporation,124,20849.30,"Engineering, Construction",Irving,TX
"Alcoa, Inc.",123,21013.00,Metals,New York,NY
CIGNA Corporation,122,21253.00,Health Care: Insurance and Managed Care,Philadelphia,PA
Xerox Corporation,121,21633.00,"Computers, Office Equipment",Norwalk,CT
Emerson Electric Co.,120,21866.00,"Electronics, Electrical Equip.",St. Louis,MO
"The TJX Companies, Inc.",119,21942.20,Specialty Retailers: Apparel,Framingham,MA
AMR Corporation,118,22170.00,Airlines,Fort Worth,TX
The Hartford Financial Services Group Inc.,117,22383.00,Insurance: Property and Casualty (Stock),Hartford,CT
"Motorola Solutions, Inc.",116,22823.00,Network and Other Communications Equipment,Schaumburg,IL
"United Continental Holdings, Inc.",114,23229.00,Airlines,Chicago,IL
Eli Lilly and Company,115,23076.00,Pharmaceuticals,Indianapolis,IN
Murphy Oil Corporation,113,23345.10,Petroleum Refining,El Dorado,AR
McDonald&#8217;s Corporation,111,24074.60,Food Services,Oak Brook,IL
Northwestern Mutual Life Insurance Company,112,23384.30,"Insurance: Life, Health (Mutual)",Milwaukee,WI
DIRECTV,110,24102.00,Telecommunications,El Segundo,CA
Tech Data Corporation,109,24376.00,Wholesalers: Electronics and Office Equipment,Clearwater,FL
"Staples, Inc.",108,24545.10,Specialty Retailers: Other,Framingham,MA
"The Travelers Companies, Inc.",106,25112.00,Insurance: Property and Casualty (Stock),New York,NY
"Macy&#8217;s, Inc.",107,25003.00,General Merchandisers,Cincinnati,OH
International Paper Company,105,25179.00,Forest and Paper Products,Memphis,TN
CHS Inc.,103,25267.90,Wholesalers: Food and Grocery,Inver Grove Heights,MN
Raytheon Company,104,25183.00,Aerospace and Defense,Waltham,MA
"Publix Super Markets, Inc.",102,25328.10,Food and Drug Stores,Lakeland,FL
Massachusetts Financial Group,101,25647.10,"Insurance: Life, Health (Mutual)",Springfield,MA
"Autodesk, Inc.",890,1951.80,Computer Software,San Rafael,CA
"Worthington Industries, Inc.",891,1943.00,Metals,Columbus,OH
Teradata Corporation,892,1936.00,Computer Software,Dayton,OH
"Bio-Rad Laboratories, Inc.",893,1927.10,Medical Products and Equipment,Hercules,CA
"Sanderson Farms, Inc.",894,1925.40,Food Production,Laurel,MS
Denbury Resources Inc.,895,1921.80,"Mining, Crude-Oil Production",Plano,TX
"Oceaneering International, Inc.",896,1917.00,"Oil and Gas Equipment, Services",Houston,TX
Scholastic Corporation,897,1915.30,"Publishing, Printing",New York,NY
DeVry Inc.,898,1915.20,Education,Downers Grove,IL
"BMC Software, Inc.",899,1911.20,Computer Software,Houston,TX
Knights of Columbus,900,1909.10,"Insurance: Life, Health (Mutual)",New Haven,CT
"Maxim Integrated Products, Inc.",876,1997.60,Semiconductors and Other Electronic Components,Sunnyvale,CA
"Tower International, Inc.",877,1997.10,Motor Vehicles and Parts,Livonia,MI
International Game Technology,878,1997.00,Industrial Machinery,Reno,NV
"PerkinElmer, Inc.",879,1993.10,"Scientific,Photographic and Control Equipment",Waltham,MA
Polaris Industries Inc.,880,1991.10,Transportation Equipment,Medina,MN
American Tower Corporation,881,1985.30,Telecommunications,Boston,MA
"BE Aerospace, Inc.",882,1984.20,Aerospace and Defense,Wellington,FL
ANN Inc.,883,1980.20,Specialty Retailers: Apparel,New York,NY
"Valmont Industries, Inc.",884,1975.50,Industrial Machinery,Omaha,NE
"PC Connection, Inc.",885,1974.20,Specialty Retailers: Other,Merrimack,NH
Mettler-Toledo International Inc.,886,1968.20,"Scientific,Photographic and Control Equipment",Columbus,OH
"The Pep Boys &#8211; Manny, Moe &#038; Jack",887,1964.10,Specialty Retailers: Other,Philadelphia,PA
Altera Corporation,888,1954.40,Semiconductors and Other Electronic Components,San Jose,CA
Dresser-Rand Group Inc.,889,1953.60,Industrial Machinery,Houston,TX
USEC Inc.,862,2035.40,Energy,Bethesda,MD
Patriot Coal Corporation,863,2035.10,"Mining, Crude-Oil Production",St. Louis,MO
Moody&#8217;s Corporation,864,2032.00,Diversified Financials,New York,NY
"Fossil, Inc.",865,2030.70,Apparel,Richardson,TX
Briggs &#038; Stratton Corporation,866,2027.90,Industrial Machinery,Wauwatosa,WI
"Kinetic Concepts, Inc.",867,2017.80,Medical Products and Equipment,San Antonio,TX
Plexus Corp.,868,2013.40,Semiconductors and Other Electronic Components,Neenah,WI
Affinia Group Intermediate Holdings Inc.,869,2009.00,Motor Vehicles and Parts,Ann Arbor,MI
"Skechers U.S.A., Inc.",870,2006.90,Apparel,Manhattan Beach,CA
Solutia Inc.,871,2003.00,Chemicals,St. Louis,MO
Amerco,872,2002.00,"Trucking, Truck Leasing",Reno,NV
HealthSouth Corporation,873,2001.30,Health Care: Medical Facilities,Birmingham,AL
"Paychex, Inc.",874,2000.80,Diversified Outsourcing Services,Rochester,NY
Triple-S Management Corporation,875,1998.60,Health Care: Insurance and Managed Care,San Juan,PR
"Aptargroup, Inc.",850,2076.70,Industrial Machinery,Crystal Lake,IL
"Lincoln Electric Holdings, Inc.",851,2070.20,Industrial Machinery,Cleveland,OH
"Scripps Networks Interactive, Inc.",852,2067.20,Entertainment,Cincinnati,OH
"McAfee, Inc.",853,2064.80,Computer Software,Santa Clara,CA
Equity Residential,854,2063.20,Real estate,Chicago,IL
"Charming Shoppes, Inc.",855,2061.80,Specialty Retailers: Apparel,Bensalem,PA
"Mueller Industries, Inc.",856,2059.80,Industrial Machinery,Memphis,TN
Thomas &#038; Betts Corporation,857,2057.40,"Electronics, Electrical Equip.",Memphis,TN
"Westar Energy, Inc.",858,2056.20,Utilities: Gas and Electric,Topeka,KS
"PSS World Medical, Inc.",859,2055.20,Wholesalers: Health Care,Jacksonville,FL
"SFN Group, Inc.",860,2053.40,Temporary Help,Fort Lauderdale,FL
Covance Inc.,861,2038.50,Health Care: Pharmacy and Other Services,Princeton,NJ
"Green Plains Renewable Energy, Inc.",836,2133.00,Energy,Omaha,NE
Vectren Corporation,837,2129.50,Utilities: Gas and Electric,Evansville,IN
Career Education Corporation,838,2124.70,Education,Schaumburg,IL
"ScanSource, Inc.",839,2115.00,Wholesalers: Electronics and Office Equipment,Greenville,SC
Moog Inc.,840,2114.30,Aerospace and Defense,East Aurora,NY
Mutual of America Life Insurance Company of America,841,2111.10,"Insurance: Life, Health (Mutual)",New York,NY
"The Phoenix Companies, Inc.",842,2110.50,"Insurance: Life, Health (stock)",Hartford,CT
"The Men&#8217;s Wearhouse, Inc.",843,2102.70,Specialty Retailers: Apparel,Houston,TX
Ferro Corporation,844,2101.90,Chemicals,Cleveland,OH
"Genesis Energy, L.P.",845,2101.30,Pipelines,Houston,TX
"Ferrellgas Partners, L.P.",846,2099.10,Energy,Overland Park,KS
"Brocade Communications Systems, Inc.",847,2094.40,Network and Other Communications Equipment,San Jose,CA
Boise Inc.,848,2093.80,Forest and Paper Products,Boise,ID
"Jo-Ann Stores, Inc.",849,2079.00,Specialty Retailers: Apparel,Hudson,OH
Crane Co.,820,2217.80,Industrial Machinery,Stamford,CT
Brookdale Senior Living Inc.,821,2213.30,Health Care: Medical Facilities,Brentwood,TN
"Adams Resources &#038; Energy, Inc.",822,2212.00,Energy,Houston,TX
"Tetra Tech, Inc.",823,2201.20,"Engineering, Construction",Pasadena,CA
A.O. Smith Corporation,824,2191.10,"Electronics, Electrical Equip.",Milwaukee,WI
"Calumet Specialty Products Partners, L.P.",825,2190.80,Petroleum Refining,Indianapolis,IN
Service Corporation International,826,2190.60,zMiscellaneous,Houston,TX
"Trinity Industries, Inc.",827,2189.10,Transportation Equipment,Dallas,TX
WABCO Holdings Inc.,828,2175.70,Motor Vehicles and Parts,Piscataway,NJ
"Netflix, Inc.",829,2162.60,Specialty Retailers: Other,Los Gatos,CA
Alere Inc.,830,2159.70,Medical Products and Equipment,Waltham,MA
MF Global Holdings Ltd.,831,2145.40,Securities,New York,NY
"Cinemark Holdings, Inc.",832,2141.10,Entertainment,Plano,TX
Boyd Gaming Corporation,833,2140.90,"Hotels, Casinos, Resorts",Las Vegas,NV
"Lithia Motors, Inc.",834,2137.60,"Automotive Retailing, Services",Medford,OR
Lam Research Corporation,835,2133.80,Semiconductors and Other Electronic Components,Fremont,CA
Sigma-Aldrich Corporation,806,2271.00,Chemicals,St. Louis,MO
"GenOn Energy, Inc.",807,2270.00,Energy,Houston,TX
Fastenal Company,808,2269.50,Specialty Retailers: Other,Winona,MN
"Itron, Inc.",809,2259.30,"Electronics, Electrical Equip.",Liberty Lake,WA
Great Plains Energy Incorporated,810,2255.50,Utilities: Gas and Electric,Kansas City,MO
"New York Community Bancorp, Inc.",811,2251.70,Savings Institutions,Westbury,NY
Univision Communications Inc.,812,2245.20,Entertainment,New York,NY
"Boise Cascade Holdings, L.L.C.",813,2240.60,Wholesalers: Diversified,Boise,ID
"MEMC Electronic Materials, Inc.",814,2239.20,Semiconductors and Other Electronic Components,St. Peters,MO
Regal Beloit Corporation,815,2238.00,"Electronics, Electrical Equip.",Beloit,WI
"United Rentals, Inc.",816,2237.00,zMiscellaneous,Greenwich,CT
SunPower Corporation,817,2230.30,Energy,San Jose,CA
Markel Corporation,818,2225.40,Insurance: Property and Casualty (Stock),Glen Allen,VA
DENTSPLY International Inc.,819,2221.00,Medical Products and Equipment,York,PA
Saks Incorporated,694,2785.70,General Merchandisers,New York,NY
Mercury General Corporation,695,2775.90,Insurance: Property and Casualty (Stock),Los Angeles,CA
"Armstrong World Industries, Inc.",696,2766.40,"Building Materials, Glass",Lancaster,PA
"Skywest, Inc.",697,2765.10,Airlines,St. George,UT
"StanCorp Financial Group, Inc.",698,2765.10,"Insurance: Life, Health (stock)",Portland,OR
"Analog Devices, Inc.",699,2761.50,Semiconductors and Other Electronic Components,Norwood,MA
Zions Bancorporation,700,2760.30,Commercial Banks,Salt Lake City,UT
Steelcase Inc.,801,2291.70,"Home Equipment, Furnishings",Grand Rapids,MI
"Broadridge Financial Solutions, Inc.",802,2283.50,Financial Data Services,Lake Success,NY
"American Axle &#038; Manufacturing Holdings, Inc.",803,2283.00,Motor Vehicles and Parts,Detroit,MI
"Thor Industries, Inc.",804,2276.60,Motor Vehicles and Parts,Jackson Center,OH
"Urban Outfitters, Inc.",805,2274.10,Specialty Retailers: Apparel,Philadelphia,PA
Chemtura Corporation,684,2856.00,Chemicals,Philadelphia,PA
"Watsco, Inc.",685,2844.60,Wholesalers: Diversified,Coconut Grove,FL
"Diebold, Incorporated",686,2824.30,"Computers, Office Equipment",North Canton,OH
Vornado Realty Trust,687,2823.60,Real estate,New York,NY
Georgia Gulf Corporation,688,2818.00,Chemicals,Atlanta,GA
Sirius XM Radio Inc.,689,2817.00,Entertainment,New York,NY
"Cephalon, Inc.",690,2811.10,Pharmaceuticals,Frazer,PA
Regal Entertainment Group,691,2807.90,Entertainment,Knoxville,TN
"Jefferies Group, Inc.",692,2797.30,Securities,New York,NY
Alliance Data Systems Corporation,693,2791.40,Financial Data Services,Plano,TX
USG Corporation,678,2939.00,"Building Materials, Glass",Chicago,IL
Swift Transportaion Company,679,2929.70,"Trucking, Truck Leasing",Phoenix,AZ
Jones Lang LaSalle Incorporated,680,2925.60,Real estate,Chicago,IL
"Sally Beauty Holdings, Inc.",681,2916.10,Specialty Retailers: Other,Denton,TX
Cabot Corporation,682,2893.00,Chemicals,Boston,MA
CUNA Mutual Insurance Society,683,2876.00,"Insurance: Life, Health (stock)",Madison,WI
Harsco Corporation,663,3038.70,Metals,Camp Hill,PA
"Pentair, Inc.",664,3030.80,Industrial Machinery,Golden Valley,MN
"Noble Energy, Inc.",665,3022.00,"Mining, Crude-Oil Production",Houston,TX
National Life Group,666,3009.30,"Insurance: Life, Health (Mutual)",Montpelier,VT
Molex Incorporated,667,3007.20,"Electronics, Electrical Equip.",Lisle,IL
"CME Group, Inc.",668,3003.70,Securities,Chicago,IL
Rock-Tenn Company,669,3001.40,"Packaging, Containers",Norcross,GA
"HSN, Inc.",670,2996.80,Specialty Retailers: Other,St. Petersburg,FL
"American Eagle Outfitters, Inc.",671,2989.40,Specialty Retailers: Apparel,Pittsburgh,PA
Warner Music Group Corp.,672,2984.00,Entertainment,New York,NY
"Raymond James Financial, Inc.",673,2979.50,Securities,St. Petersburg,FL
"Magellan Health Services, Inc.",674,2969.20,Health Care: Insurance and Managed Care,Avon,CT
NSTAR,675,2969.20,Utilities: Gas and Electric,Boston,MA
"Hudson City Bancorp, Inc.",676,2947.50,Savings Institutions,Paramus,NJ
"Amkor Technology, Inc.",677,2939.50,Semiconductors and Other Electronic Components,Chandler,AZ
"General Growth Properties, Inc.",649,3109.10,Real estate,Chicago,IL
Protective Life Corporation,650,3097.80,"Insurance: Life, Health (stock)",Birmingham,AL
Lennox International Inc.,651,3096.60,Industrial Machinery,Richardson,TX
Tiffany &#038; Co.,652,3085.30,Specialty Retailers: Other,New York,NY
priceline.com Incorporated,653,3084.90,Internet Services and Retailing,Norwalk,CT
American National Insurance Company,654,3078.00,"Insurance: Life, Health (stock)",Galveston,TX
Lennar Corporation,655,3074.00,Homebuilders,Miami,FL
Silgan Holdings Inc.,656,3071.50,"Packaging, Containers",Stamford,CT
"NVR, Inc.",657,3057.40,Homebuilders,Reston,VA
"Securian Financial Group, Inc.",658,3056.90,"Insurance: Life, Health (stock)",St. Paul,MN
PHH Corporation,659,3048.00,"Automotive Retailing, Services",Mount Laurel,NJ
"The Bon-Ton Stores, Inc.",660,3046.50,General Merchandisers,York,PA
Marshall &#038; Ilsley Corporation,661,3043.20,Commercial Banks,Milwaukee,WI
Massey Energy Company,662,3039.00,"Mining, Crude-Oil Production",Richmond,VA
Westlake Chemical Corporation,635,3171.80,Chemicals,Houston,TX
The Scotts Miracle-Gro Company,636,3154.60,Chemicals,Marysville,OH
"The Hanover Insurance Group, Inc.",637,3152.20,Insurance: Property and Casualty (Stock),Worcester,MA
"Buckeye Partners, L.P.",638,3151.30,Pipelines,Houston,TX
"CACI International, Inc.",639,3149.10,Information Technology Services,Arlington,VA
Mead Johnson Nutrition Company,640,3141.60,Food Consumer Products,Glenview,IL
"HealthSpring, Inc.",641,3135.70,Health Care: Insurance and Managed Care,Franklin,TN
"Diversey Holdings, Inc.",642,3127.70,zMiscellaneous,Sturtevant,WI
Iron Mountain Incorporated,643,3127.50,Diversified Outsourcing Services,Boston,MA
"Puget Energy, Inc.",644,3122.20,Utilities: Gas and Electric,Bellevue,WA
The Brink&#8217;s Company,645,3121.50,Diversified Outsourcing Services,Richmond,VA
The Blackstone Group L.P.,646,3119.30,Diversified Financials,New York,NY
FMC Corporation,647,3116.30,Chemicals,Philadelphia,PA
LPL Investment Holdings Inc.,648,3113.50,Securities,Boston,MA
"LifePoint Hospitals, Inc.",622,3261.60,Health Care: Medical Facilities,Brentwood,TN
Molson Coors Brewing Company,623,3254.40,Beverages,Denver,CO
Country Insurance &#038; Financial Services,624,3246.70,Insurance: Property and Casualty (Mutual),Bloomington,IL
"Patterson Companies, Inc.",625,3237.40,Wholesalers: Health Care,St. Paul,MN
"Popular, Inc.",626,3236.40,Commercial Banks,Hato Rey,PR
"Chiquita Brands International, Inc.",627,3227.40,Food Production,Cincinnati,OH
The Valspar Corporation,628,3226.70,Chemicals,Minneapolis,MN
Tutor Perini Corp.,629,3199.20,"Engineering, Construction",Sylmar,CA
"The Nasdaq OMX Group, Inc.",630,3197.00,Securities,New York,NY
"Brinker International, Inc.",631,3189.70,Food Services,Dallas,TX
Huntington Bancshares Incorporated,632,3187.30,Commercial Banks,Columbus,OH
"Arch Coal, Inc.",633,3186.30,"Mining, Crude-Oil Production",St. Louis,MO
Robert Half International Inc.,634,3175.10,Temporary Help,Menlo Park,CA
"Ingles Markets, Incorporated",610,3390.10,Food and Drug Stores,Black Mountain,NC
"Vanguard Health Systems, Inc.",611,3376.90,Health Care: Medical Facilities,Nashville,TN
"Collective Brands, Inc.",612,3375.70,Specialty Retailers: Apparel,Topeka,KS
The ServiceMaster Company,613,3365.90,Diversified Outsourcing Services,Memphis,TN
"Constellation Brands, Inc.",614,3364.80,Beverages,Victor,NY
Cooper Tire &#038; Rubber Company,615,3361.00,Motor Vehicles and Parts,Findlay,OH
"The Manitowoc Company, Inc.",616,3358.10,Construction and Farm Machinery,Manitowoc,WI
"Expedia, Inc.",617,3348.10,Internet Services and Retailing,Bellevue,WA
Cytec Industries Inc.,618,3348.00,Chemicals,Woodland Park,NJ
Pinnacle West Capital Corporation,619,3345.60,Utilities: Gas and Electric,Phoenix,AZ
"McCormick &#038; Company, Incorporated",620,3336.80,Food Consumer Products,Sparks,MD
"NV Energy, Inc.",621,3280.20,Utilities: Gas and Electric,Las Vegas,NV
"Rockwood Holdings, Inc.",601,3422.90,Chemicals,Princeton,NJ
Alliant Energy Corporation,602,3422.40,Utilities: Gas and Electric,Madison,WI
"Wendy&#8217;s/Arby&#8217;s Group, Inc.",603,3416.40,Food Services,Atlanta,GA
RPM International Inc.,604,3412.70,Chemicals,Medina,OH
Brunswick Corporation,605,3403.30,Transportation Equipment,Lake Forest,IL
"Harman International Industries, Incorporated",606,3399.70,"Electronics, Electrical Equip.",Stamford,CT
"Leggett &#038; Platt, Incorporated",607,3396.20,"Home Equipment, Furnishings",Carthage,MO
"The Andersons, Inc.",608,3393.80,Wholesalers: Food and Grocery,Maumee,OH
"Quad/Graphics, Inc.",609,3391.70,"Publishing, Printing",Sussex,WI
YRC Worldwide Inc.,488,4528.80,"Trucking, Truck Leasing",Overland Park,KS
"American Financial Group, Inc.",489,4497.00,Insurance: Property and Casualty (Stock),Cincinnati,OH
Sealed Air Corporation,490,4490.10,"Packaging, Containers",Elmwood Park,NJ
The Charles Schwab Corporation,491,4474.00,Securities,San Francisco,CA
RadioShack Corporation,492,4472.70,Specialty Retailers: Other,Fort Worth,TX
Centene Corporation,493,4470.10,Health Care: Insurance and Managed Care,St. Louis,MO
"Host Hotels &#038; Resorts, Inc.",494,4442.00,"Hotels, Casinos, Resorts",Bethesda,MD
NYSE Euronext,495,4425.00,Securities,New York,NY
Levi Strauss &#038; Co.,496,4410.60,Apparel,San Francisco,CA
NuStar Energy L.P.,497,4403.10,Pipelines,San Antonio,TX
Ruddick Corporation,498,4400.50,Food and Drug Stores,Charlotte,NC
"D.R. Horton, Inc.",499,4400.20,Homebuilders,Fort Worth,TX
Seaboard Corporation,500,4385.70,Food Production,Shawnee Mission,KS
Biogen Idec Inc.,476,4716.40,Pharmaceuticals,Weston,MA
Cliffs Natural Resources Inc.,477,4682.20,"Mining, Crude-Oil Production",Cleveland,OH
