company,rank,revenue,sector,city,state
Sprouts Farmers Market,527,5207.3,Food & Drug Stores,Phoenix,AZ
KKR,526,5222.4,Financials,New York,NY
Big Lots,525,5238.1,Retailing,Columbus,OH
Huntington Bancshares,524,5270.0,Financials,Columbus,OH
Michaels Cos.,523,5271.9,Retailing,Irving,TX
RPM International,522,5321.6,Chemicals,Medina,OH
Knight-Swift Transportation Holdings,521,5344.1,Transportation,Phoenix,AZ
Cerner,520,5366.3,Health Care,North Kansas City,MO
T. Rowe Price,519,5372.6,Financials,Baltimore,MD
Sonoco Products,518,5390.9,Materials,Hartsville,SC
Conduent,517,5393.0,Business Services,Florham Park,NJ
Hanover Insurance Group,516,5406.7,Financials,Worcester,MA
Cincinnati Financial,515,5407.5,Financials,Fairfield,OH
McCormick,514,5408.9,"Food, Beverages & Tobacco",Hunt Valley,MD
Crown Castle International,513,5423.0,Financials,Houston,TX
FM Global,512,5427.3,Financials,Johnston,RI
Domtar,511,5455.0,Materials,Fort Mill,SC
Patterson,510,5465.7,Health Care,St. Paul,MN
TD Ameritrade Holding,509,5473.0,Financials,Omaha,NE
Fortune Brands Home &amp; Security,508,5485.1,Household Products,Deerfield,IL
Diplomat Pharmacy,507,5492.5,Health Care,Flint,MI
Securian Financial Group,506,5495.8,Financials,St. Paul,MN
Spectrum Brands Holdings,505,5505.5,Household Products,Middleton,WI
Rush Enterprises,504,5506.2,Retailing,New Braunfels,TX
Kelly Services,503,5513.9,Business Services,Troy,MI
Host Hotels &amp; Resorts,502,5524.0,Financials,Bethesda,MD
Avon Products,501,5571.3,Household Products,Suffern,NY
Levi Strauss,500,5575.4,Apparel,San Francisco,CA
Peabody Energy,499,5581.8,Energy,St. Louis,MO
Western Union,498,5589.9,Business Services,Denver,CO
Navient,497,5610.0,Financials,Wilmington,DE
Simon Property Group,496,5657.9,Financials,Indianapolis,IN
Williams-Sonoma,495,5671.6,Retailing,San Francisco,CA
Yum Brands,494,5688.0,"Hotels, Restaurants & Leisure",Louisville,KY
Windstream Holdings,493,5713.1,Telecommunications,Little Rock,AR
Harley-Davidson,492,5716.9,Transportation,Milwaukee,WI
First American Financial,491,5747.8,Financials,Santa Ana,CA
Robert Half International,490,5800.3,Business Services,Menlo Park,CA
TreeHouse Foods,489,5812.1,"Food, Beverages & Tobacco",Oak Brook,IL
Fiserv,488,5823.0,Business Services,Brookfield,WI
Zoetis,487,5825.0,Health Care,Parsippany,NJ
Ingredion,486,5841.0,"Food, Beverages & Tobacco",Westchester,IL
ON Semiconductor,485,5878.3,Technology,Phoenix,AZ
Tapestry,484,5880.0,Apparel,New York,NY
NetApp,483,5911.0,Technology,Sunnyvale,CA
Intuit,482,5964.0,Technology,Mountain View,CA
Old Republic International,481,6021.8,Financials,Chicago,IL
Graphic Packaging Holding,480,6023.0,Materials,Atlanta,GA
HD Supply Holdings,479,6047.0,Wholesalers,Atlanta,GA
Realogy Holdings,478,6079.0,Financials,Madison,NJ
Clorox,477,6124.0,Household Products,Oakland,CA
Polaris Industries,476,6166.0,Transportation,Medina,MN
Booz Allen Hamilton,475,6171.9,Technology,McLean,VA
L3Harris Technologies,474,6182.0,Aerospace & Defense,Melbourne,FL
Ralph Lauren,473,6182.3,Apparel,New York,NY
Analog Devices,472,6200.9,Technology,Norwood,MA
Post Holdings,471,6257.2,"Food, Beverages & Tobacco",St. Louis,MO
S&amp;P Global,470,6258.0,Business Services,New York,NY
Intercontinental Exchange,469,6276.0,Financials,Atlanta,GA
Ameren,468,6291.0,Energy,St. Louis,MO
Franklin Resources,467,6319.1,Financials,San Mateo,CA
iHeartMedia,466,6325.8,Media,San Antonio,TX
NCR,465,6405.0,Technology,Atlanta,GA
Beacon Roofing Supply,464,6418.3,Wholesalers,Herndon,VA
ABM Industries,463,6442.2,Business Services,New York,NY
M&amp;T Bank Corp.,462,6454.7,Financials,Buffalo,NY
Hess,461,6466.0,Energy,New York,NY
Advanced Micro Devices,460,6475.0,Technology,Santa Clara,CA
Cintas,459,6487.4,Business Services,Cincinnati,OH
Dillard&#8217;s,458,6503.3,Retailing,Little Rock,AR
Ascena Retail Group,457,6578.3,Retailing,Mahwah,NJ
Marathon Oil,456,6582.0,Energy,Houston,TX
Seaboard,455,6583.0,"Food, Beverages & Tobacco",Merriam,KS
Chemours,454,6638.0,Chemicals,Wilmington,DE
Northern Trust,453,6658.9,Financials,Chicago,IL
Rockwell Automation,452,6666.0,Industrials,Milwaukee,WI
Burlington Stores,451,6668.5,Retailing,Burlington,NJ
Regeneron Pharmaceuticals,450,6710.8,Health Care,Tarrytown,NY
Ulta Beauty,449,6716.6,Retailing,Bolingbrook,IL
Wynn Resorts,448,6717.7,"Hotels, Restaurants & Leisure",Las Vegas,NV
Regions Financial,447,6762.0,Financials,Birmingham,AL
Wayfair,446,6779.2,Technology,Boston,MA
R.R. Donnelley &amp; Sons,445,6800.2,Media,Chicago,IL
Hanesbrands,444,6804.0,Apparel,Winston-Salem,NC
AK Steel Holding,443,6818.2,Materials,West Chester,OH
Blackstone Group,442,6833.3,Financials,New York,NY
Markel,441,6841.3,Financials,Glen Allen,VA
CMS Energy,440,6873.0,Energy,Jackson,MI
Asbury Automotive Group,439,6874.4,Retailing,Duluth,GA
Owens-Illinois,438,6877.0,Materials,Perrysburg,OH
Alleghany,437,6887.2,Financials,New York,NY
MasTec,436,6909.4,Engineering & Construction,Coral Gables,FL
Arthur J. Gallagher,435,6934.0,Financials,Rolling Meadows,IL
Olin,434,6946.1,Chemicals,Clayton,MO
TravelCenters of America,433,6973.6,Retailing,Westlake,OH
Packaging Corp. of America,432,7014.6,Materials,Lake Forest,IL
Owens Corning,431,7057.0,Materials,Toledo,OH
Insight Enterprises,430,7080.1,Technology,Tempe,AZ
Sanmina,429,7110.1,Technology,San Jose,CA
Toll Brothers,428,7143.3,Engineering & Construction,Horsham,PA
American Financial Group,427,7150.0,Financials,Cincinnati,OH
Celanese,426,7155.0,Chemicals,Irving,TX
Avery Dennison,425,7159.0,Materials,Glendale,CA
NVR,424,7189.7,Engineering & Construction,Reston,VA
Graybar Electric,423,7202.5,Wholesalers,St. Louis,MO
Fortive,422,7203.2,Industrials,Everett,WA
Western &amp; Southern Financial Group,421,7205.0,Financials,Cincinnati,OH
Spirit AeroSystems Holdings,420,7222.0,Aerospace & Defense,Wichita,KS
Newmont Goldcorp,419,7253.0,Energy,Greenwood Village,CO
American Axle &amp; Manufacturing,418,7270.4,Motor Vehicles & Parts,Detroit,MI
Magellan Health,417,7314.2,Health Care,Scottsdale,AZ
Motorola Solutions,416,7343.0,Technology,Chicago,IL
Citizens Financial Group,415,7354.0,Financials,Providence,RI
J.M. Smucker,414,7357.1,"Food, Beverages & Tobacco",Orrville,OH
KeyCorp,413,7393.0,Financials,Cleveland,OH
Dover,412,7395.8,Industrials,Downers Grove,IL
Apache,411,7424.0,Energy,Houston,TX
American Tower,410,7440.1,Financials,Boston,MA
Keurig Dr Pepper,409,7442.0,"Food, Beverages & Tobacco",Burlington,MA
Casey&#8217;s General Stores,408,7472.1,Retailing,Ankeny,IA
Raymond James Financial,407,7475.8,Financials,St. Petersburg,FL
Weyerhaeuser,406,7476.0,Materials,Seattle,WA
Activision Blizzard,405,7500.0,Media,Santa Monica,CA
Quest Diagnostics,404,7531.0,Health Care,Secaucus,NJ
Constellation Brands,403,7585.0,"Food, Beverages & Tobacco",Victor,NY
Fidelity National Financial,402,7594.0,Financials,Jacksonville,FL
A-Mark Precious Metals,401,7606.2,Materials,El Segundo,CA
UGI,400,7651.2,Energy,King of Prussia,PA
JetBlue Airways,399,7658.0,Transportation,Long Island City,NY
WEC Energy Group,398,7679.5,Energy,Milwaukee,WI
W.R. Berkley,397,7691.7,Financials,Greenwich,CT
EnLink Midstream,396,7699.0,Energy,Dallas,TX
Oshkosh,395,7705.5,Industrials,Oshkosh,WI
Builders FirstSource,394,7724.8,Materials,Dallas,TX
Dean Foods,393,7755.3,"Food, Beverages & Tobacco",Dallas,TX
PPL,392,7785.0,Energy,Allentown,PA
Hershey,391,7791.1,"Food, Beverages & Tobacco",Hershey,PA
Alliance Data Systems,390,7791.2,Business Services,Plano,TX
Berry Global Group,389,7869.0,Materials,Evansville,IN
Tractor Supply,388,7911.0,Retailing,Brentwood,TN
Zimmer Biomet Holdings,387,7932.9,Health Care,Warsaw,IN
Conagra Brands,386,7938.3,"Food, Beverages & Tobacco",Chicago,IL
Foot Locker,385,7939.0,Retailing,New York,NY
Fifth Third Bancorp,384,7973.0,Financials,Cincinnati,OH
Cheniere Energy,383,7987.0,Energy,Houston,TX
Auto-Owners Insurance,382,7999.3,Financials,Lansing,MI
Erie Insurance Group,381,8030.7,Financials,Erie,PA
Liberty Media,380,8040.0,Media,Englewood,CO
United Rentals,379,8047.0,Business Services,Stamford,CT
Assurant,378,8057.6,Financials,New York,NY
SpartanNash,377,8064.6,Wholesalers,Byron Center,MI
Darden Restaurants,376,8080.1,"Hotels, Restaurants & Leisure",Orlando,FL
EMCOR Group,375,8130.6,Engineering & Construction,Norwalk,CT
Expeditors Intl. of Washington,374,8138.4,Transportation,Seattle,WA
Dana,373,8143.0,Motor Vehicles & Parts,Maumee,OH
Jefferies Financial Group,372,8151.8,Financials,New York,NY
Huntington Ingalls Industries,371,8176.0,Aerospace & Defense,Newport News,VA
WESCO International,370,8176.6,Wholesalers,Pittsburgh,PA
Amphenol,369,8202.0,Technology,Wallingford,CT
Alaska Air Group,368,8264.0,Transportation,Seattle,WA
Thor Industries,367,8328.9,Motor Vehicles & Parts,Elkhart,IN
Masco,366,8359.0,Household Products,Livonia,MI
Caesars Entertainment,365,8391.0,"Hotels, Restaurants & Leisure",Las Vegas,NV
Anixter International,364,8400.2,Wholesalers,Glenview,IL
Ryder System,363,8409.2,Transportation,Miami,FL
Yum China Holdings,362,8415.0,"Hotels, Restaurants & Leisure",Plano,TX
Fidelity National Information Services,361,8423.0,Business Services,Jacksonville,FL
Genworth Financial,360,8430.0,Financials,Richmond,VA
Dick&#8217;s Sporting Goods,359,8436.6,Retailing,Coraopolis,PA
Eversource Energy,358,8448.2,Energy,Springfield,MA
National Oilwell Varco,357,8453.0,Energy,Houston,TX
Jones Financial (Edward Jones),356,8594.0,Financials,Des Peres,MO
Frontier Communications,355,8611.0,Telecommunications,Norwalk,CT
J.B. Hunt Transport Services,354,8614.9,Transportation,Lowell,AR
Univar,353,8632.5,Wholesalers,Downers Grove,IL
Westlake Chemical,352,8635.0,Chemicals,Houston,TX
Thrivent Financial for Lutherans,351,8635.2,Financials,Minneapolis,MN
Rockwell Collins,350,8665.0,Aerospace & Defense,West Palm Beach,FL
Campbell Soup,349,8685.0,"Food, Beverages & Tobacco",Camden,NJ
Williams,348,8686.0,Energy,Tulsa,OK
Veritiv,347,8696.2,Wholesalers,Atlanta,GA
GameStop,346,8850.7,Retailing,Grapevine,TX
Hilton Worldwide Holdings,345,8906.0,"Hotels, Restaurants & Leisure",McLean,VA
Air Products &amp; Chemicals,344,8930.2,Chemicals,Allentown,PA
Voya Financial,343,8934.0,Financials,New York,NY
Brighthouse Financial,342,8965.0,Financials,Charlotte,NC
News Corp.,341,9024.0,Media,New York,NY
Peter Kiewit Sons&#8217;,340,9025.0,Engineering & Construction,Omaha,NE
Adobe,339,9030.0,Technology,San Jose,CA
Avis Budget Group,338,9124.0,Retailing,Parsippany,NJ
Vistra Energy,337,9144.0,Energy,Irving,TX
Mutual of Omaha Insurance,336,9347.2,Financials,Omaha,NE
AGCO,335,9352.0,Industrials,Duluth,GA
Coty,334,9398.0,Household Products,New York,NY
Pioneer Natural Resources,333,9415.0,Energy,Irving,TX
First Data,332,9498.0,Business Services,New York,NY
Hertz Global Holdings,331,9504.0,Retailing,Estero,FL
Calpine,330,9512.0,Energy,Houston,TX
O&#8217;Reilly Automotive,329,9536.4,Retailing,Springfield,MO
Hormel Foods,328,9545.7,"Food, Beverages & Tobacco",Austin,MN
Altice USA,327,9566.6,Telecommunications,Long Island City,NY
Advance Auto Parts,326,9580.6,Retailing,Raleigh,NC
Mosaic,325,9587.3,Chemicals,Plymouth,MN
PVH,324,9656.8,Apparel,New York,NY
Public Service Enterprise Group,323,9696.0,Energy,Newark,NJ
Interpublic Group,322,9714.4,Business Services,New York,NY
Autoliv,321,9801.1,Motor Vehicles & Parts,Auburn Hills,MI
DCP Midstream,320,9822.0,Energy,Denver,CO
Boston Scientific,319,9823.0,Health Care,Marlborough,MA
Xerox,318,9830.0,Technology,Norwalk,CT
Owens &amp; Minor,317,9838.7,Health Care,Mechanicsville,VA
Sonic Automotive,316,9951.6,Retailing,Charlotte,NC
Mohawk Industries,315,9983.6,Household Products,Calhoun,GA
Republic Services,314,10040.9,Business Services,Phoenix,AZ
Eastman Chemical,313,10151.0,Chemicals,Kingsport,TN
PulteGroup,312,10188.3,Engineering & Construction,Atlanta,GA
Leidos Holdings,311,10194.0,Technology,Reston,VA
United Natural Foods,310,10226.7,Wholesalers,Providence,RI
Chesapeake Energy,309,10231.0,Energy,Oklahoma City,OK
Navistar International,308,10250.0,Industrials,Lisle,IL
Delek US Holdings,307,10265.6,Energy,Brentwood,TN
American Family Insurance Group,306,10336.2,Financials,Madison,WI
IQVIA Holdings,305,10412.0,Health Care,Durham,NC
SunTrust Banks,304,10431.0,Financials,Atlanta,GA
Ally Financial,303,10466.0,Financials,Detroit,MI
Targa Resources,302,10484.0,Energy,Houston,TX
BorgWarner,301,10529.6,Motor Vehicles & Parts,Auburn Hills,MI
Discovery,300,10553.0,Media,Silver Spring,MD
CenterPoint Energy,299,10589.0,Energy,Houston,TX
Pacific Life,298,10699.0,Financials,Newport Beach,CA
Devon Energy,297,10734.0,Energy,Oklahoma City,OK
AES,296,10736.0,Energy,Arlington,VA
eBay,295,10746.0,Technology,San Jose,CA
Molson Coors Brewing,294,10769.6,"Food, Beverages & Tobacco",Denver,CO
Universal Health Services,293,10772.3,Health Care,King of Prussia,PA
Live Nation Entertainment,292,10787.8,Media,Beverly Hills,CA
NRG Energy,291,10797.0,Energy,Princeton,NJ
L3 Technologies,290,10841.0,Aerospace & Defense,New York,NY
Charles Schwab,289,10989.0,Financials,San Francisco,CA
Entergy,288,11009.5,Energy,New Orleans,LA
Lam Research,287,11077.0,Technology,Fremont,CA
Baxter International,286,11127.0,Health Care,Deerfield,IL
Office Depot,285,11130.0,Retailing,Boca Raton,FL
Crown Holdings,284,11151.0,Materials,Yardley,PA
Quanta Services,283,11171.4,Engineering & Construction,Houston,TX
W.W. Grainger,282,11221.0,Wholesalers,Lake Forest,IL
AutoZone,281,11221.1,Retailing,Memphis,TN
Expedia Group,280,11223.0,Retailing,Bellevue,WA
Corning,279,11290.0,Industrials,Corning,NY
Laboratory Corp. of America,278,11333.4,Health Care,Burlington,NC
Norfolk Southern,277,11458.0,Transportation,Norfolk,VA
Huntsman,276,11527.0,Chemicals,The Woodlands,TX
Reliance Steel &amp; Aluminum,275,11534.5,Materials,Los Angeles,CA
Xcel Energy,274,11537.0,Energy,Minneapolis,MN
Unum Group,273,11598.5,Financials,Chattanooga,TN
Group 1 Automotive,272,11601.4,Retailing,Houston,TX
Ball,271,11635.0,Materials,Broomfield,CO
Farmers Insurance Exchange,270,11650.4,Financials,Woodland Hills,CA
Sempra Energy,269,11687.0,Energy,San Diego,CA
Nvidia,268,11716.0,Technology,Santa Clara,CA
Tenneco,267,11763.0,Motor Vehicles & Parts,Lake Forest,IL
MGM Resorts International,266,11763.1,"Hotels, Restaurants & Leisure",Las Vegas,NV
Lithia Motors,265,11821.4,Retailing,Medford,OR
Steel Dynamics,264,11821.8,Materials,Fort Wayne,IN
FirstEnergy,263,11864.0,Energy,Akron,OH
LKQ,262,11876.7,Wholesalers,Chicago,IL
J.C. Penney,261,12019.0,Retailing,Plano,TX
CSX,260,12250.0,Transportation,Jacksonville,FL
Consolidated Edison,259,12337.0,Energy,New York,NY
Bed Bath &amp; Beyond,258,12349.3,Retailing,Union,NJ
Murphy USA,257,12524.0,Retailing,El Dorado,AR
Oneok,256,12593.2,Energy,Tulsa,OK
Edison International,255,12657.0,Energy,Rosemead,CA
Global Partners,254,12672.6,Wholesalers,Waltham,MA
Discover Financial Services,253,12848.0,Financials,Riverwoods,IL
VF,252,12862.3,Apparel,Greensboro,NC
Reinsurance Group of America,251,12875.7,Financials,Chesterfield,MO
Core-Mark Holding,250,12903.9,Wholesalers,South San Francisco,CA
Ameriprise Financial,249,12924.0,Financials,Minneapolis,MN
Viacom,248,12943.0,Media,New York,NY
State Street Corp.,247,12973.0,Financials,Boston,MA
BB&amp;T Corp.,246,12996.0,Financials,Winston-Salem,NC
BJ&#8217;s Wholesale Club,245,13007.3,Retailing,Westborough,MA
Guardian Life Ins. Co. of America,244,13014.9,Financials,New York,NY
Newell Brands,243,13033.1,Household Products,Hoboken,NJ
Henry Schein,242,13202.0,Health Care,Melville,NY
L Brands,241,13236.9,Retailing,Columbus,OH
salesforce.com,240,13282.0,Technology,San Francisco,CA
ADP,239,13325.8,Business Services,Roseland,NJ
Dominion Energy,238,13366.0,Energy,Richmond,VA
Anadarko Petroleum,237,13382.0,Energy,The Woodlands,TX
Alcoa,236,13403.0,Materials,Pittsburgh,PA
Biogen,235,13452.9,Health Care,Cambridge,MA
Kellogg,234,13547.0,"Food, Beverages & Tobacco",Battle Creek,MI
Stryker,233,13601.0,Health Care,Kalamazoo,MI
DISH Network,232,13621.3,Telecommunications,Englewood,CO
Estee Lauder,231,13683.0,Household Products,New York,NY
Las Vegas Sands,230,13729.0,"Hotels, Restaurants & Leisure",Las Vegas,NV
Textron,229,13972.0,Aerospace & Defense,Providence,RI
Stanley Black &amp; Decker,228,13982.4,Household Products,New Britain,CT
Arconic,227,14014.0,Aerospace & Defense,New York,NY
Loews,226,14066.0,Financials,New York,NY
Qurate Retail,225,14070.0,Retailing,Englewood,CO
Kinder Morgan,224,14144.0,Energy,Houston,TX
Community Health Systems,223,14155.0,Health Care,Franklin,TN
United States Steel,222,14178.0,Materials,Pittsburgh,PA
BlackRock,221,14198.0,Financials,New York,NY
DTE Energy,220,14212.0,Energy,Detroit,MI
Principal Financial,219,14237.2,Financials,Des Moines,IA
Parker-Hannifin,218,14302.4,Industrials,Cleveland,OH
CBS,217,14514.0,Media,New York,NY
Booking Holdings,216,14527.0,Technology,Norwalk,CT
Ecolab,215,14668.2,Chemicals,St. Paul,MN
Illinois Tool Works,214,14768.0,Industrials,Glenview,IL
Waste Management,213,14914.0,Business Services,Houston,TX
Land O&#8217;Lakes,212,14936.2,"Food, Beverages & Tobacco",Arden Hills,MN
Mastercard,210,14950.0,Business Services,Purchase,NY
Marsh &amp; McLennan,210,14950.0,Financials,New York,NY
Ross Stores,209,14983.5,Retailing,Dublin,CA
Jacobs Engineering Group,208,14984.6,Engineering & Construction,Dallas,TX
Celgene,207,15281.0,Health Care,Summit,NJ
Omnicom Group,206,15290.2,Business Services,New York,NY
PPG Industries,205,15374.0,Chemicals,Pittsburgh,PA
PayPal Holdings,204,15451.0,Business Services,San Jose,CA
Goodyear Tire &amp; Rubber,203,15475.0,Motor Vehicles & Parts,Akron,OH
Colgate-Palmolive,202,15544.0,Household Products,New York,NY
Supervalu,201,15679.0,Food & Drug Stores,Eden Prairie,MN
General Mills,200,15740.4,"Food, Beverages & Tobacco",Minneapolis,MN
Texas Instruments,199,15784.0,Technology,Dallas,TX
Aramark,198,15789.6,Business Services,Philadelphia,PA
Netflix,197,15794.3,Media,Los Gatos,CA
Nordstrom,196,15860.0,Retailing,Seattle,WA
Becton Dickinson,195,15983.0,Health Care,Franklin Lakes,NJ
D.R. Horton,194,16068.0,Engineering & Construction,Arlington,TX
Cognizant Technology Solutions,193,16125.0,Technology,Teaneck,NJ
American Electric Power,192,16195.7,Energy,Columbus,OH
CDW,191,16240.5,Technology,Lincolnshire,IL
WestRock,190,16285.1,Materials,Atlanta,GA
Jones Lang LaSalle,189,16318.4,Financials,Chicago,IL
DaVita,188,16368.6,Health Care,Denver,CO
Lincoln National,187,16424.0,Financials,Radnor,PA
Gap,186,16580.0,Retailing,San Francisco,CA
C.H. Robinson Worldwide,185,16631.2,Transportation,Eden Prairie,MN
NextEra Energy,184,16727.0,Energy,Juno Beach,FL
PG&amp;E,183,16759.0,Energy,San Francisco,CA
Applied Materials,182,17253.0,Technology,Santa Clara,CA
EOG Resources,181,17275.4,Energy,Houston,TX
XPO Logistics,180,17279.0,Transportation,Greenwich,CT
NGL Energy Partners,179,17282.7,Energy,Tulsa,OK
Emerson Electric,178,17408.0,Industrials,St. Louis,MO
Sherwin-Williams,177,17534.5,Chemicals,Cleveland,OH
Performance Food Group,176,17619.9,Wholesalers,Richmond,VA
HollyFrontier,175,17714.7,Energy,Dallas,TX
CarMax,174,17976.8,Retailing,Richmond,VA
Synchrony Financial,173,18253.0,Financials,Stamford,CT
Tenet Healthcare,172,18313.0,Health Care,Dallas,TX
Kimberly-Clark,171,18486.0,Household Products,Irving,TX
Freeport-McMoRan,170,18628.0,Energy,Phoenix,AZ
Genuine Parts,169,18735.1,Wholesalers,Atlanta,GA
Molina Healthcare,168,18890.0,Health Care,Long Beach,CA
Occidental Petroleum,167,18934.0,Energy,Houston,TX
Icahn Enterprises,166,18979.0,Financials,New York,NY
Avnet,165,19036.9,Wholesalers,Phoenix,AZ
Fluor,164,19166.6,Engineering & Construction,Irving,TX
Bank of New York Mellon,163,19214.0,Financials,New York,NY
Altria Group,162,19627.0,"Food, Beverages & Tobacco",Richmond,VA
Hartford Financial Services,161,19827.0,Financials,Hartford,CT
Danaher,160,19893.0,Health Care,Washington,DC
PNC Financial Services,159,19993.0,Financials,Pittsburgh,PA
Synnex,158,20053.8,Wholesalers,Fremont,CA
AECOM,157,20155.5,Engineering & Construction,Los Angeles,CA
Kohl&#8217;s,156,20229.0,Retailing,Menomonee Falls,WI
WellCare Health Plans,155,20414.1,Health Care,Tampa,FL
Lennar,154,20571.6,Engineering & Construction,Miami,FL
Visa,153,20609.0,Business Services,San Francisco,CA
Western Digital,152,20647.0,Technology,San Jose,CA
Marriott International,151,20758.0,"Hotels, Restaurants & Leisure",Bethesda,MD
Broadcom,150,20848.0,Technology,San Jose,CA
McDonald&#8217;s,149,21025.2,"Hotels, Restaurants & Leisure",Chicago,IL
Whirlpool,148,21037.0,Industrials,Benton Harbor,MI
Lear,147,21148.5,Motor Vehicles & Parts,Southfield,MI
CBRE Group,146,21340.1,Financials,Los Angeles,CA
AutoNation,145,21412.8,Retailing,Fort Lauderdale,FL
Tesla,144,21461.3,Motor Vehicles & Parts,Palo Alto,CA
Aflac,143,21758.0,Financials,Columbus,GA
Southwest Airlines,142,21965.0,Transportation,Dallas,TX
ManpowerGroup,141,21991.2,Business Services,Milwaukee,WI
Jabil,140,22095.4,Technology,St. Petersburg,FL
Gilead Sciences,139,22127.0,Health Care,Foster City,CA
Bristol-Myers Squibb,138,22561.0,Health Care,New York,NY
Qualcomm,137,22732.0,Technology,San Diego,CA
Penske Automotive Group,136,22785.1,Retailing,Bloomfield Hills,MI
Dollar Tree,135,22823.3,Retailing,Chesapeake,VA
Union Pacific,134,22832.0,Transportation,Omaha,NE
International Paper,133,23306.0,Materials,Memphis,TN
CenturyLink,132,23443.0,Telecommunications,Monroe,LA
Southern,131,23495.0,Energy,Atlanta,GA
Paccar,130,23495.7,Industrials,Bellevue,WA
Amgen,129,23747.0,Health Care,Thousand Oaks,CA
Cummins,128,23771.0,Industrials,Columbus,IN
Halliburton,127,23995.0,Energy,Houston,TX
Duke Energy,126,24116.0,Energy,Charlotte,NC
US Foods Holding,125,24175.0,Wholesalers,Rosemont,IL
Thermo Fisher Scientific,124,24358.0,Technology,Waltham,MA
Eli Lilly,123,24555.7,Health Care,Indianapolis,IN
DXC Technology,122,24556.0,Technology,Tysons,VA
Starbucks,121,24719.5,"Hotels, Restaurants & Leisure",Seattle,WA
Nucor,120,25067.3,Materials,Charlotte,NC
Dollar General,119,25625.0,Retailing,Goodlettsville,TN
Macy&#8217;s,118,25739.0,Retailing,Cincinnati,OH
U.S. Bancorp,117,25775.0,Financials,Minneapolis,MN
Mondelez International,116,25938.0,"Food, Beverages & Tobacco",Deerfield,IL
Kraft Heinz,115,26259.0,"Food, Beverages & Tobacco",Pittsburgh,PA
Raytheon,114,27058.0,Aerospace & Defense,Waltham,MA
PBF Energy,113,27186.1,Energy,Parsippany,NJ
INTL FCStone,112,27622.7,Financials,New York,NY
Northwestern Mutual,111,29124.0,Financials,Milwaukee,WI
Philip Morris International,110,29625.0,"Food, Beverages & Tobacco",New York,NY
Arrow Electronics,109,29676.8,Wholesalers,Centennial,CO
Northrop Grumman,108,30095.0,Aerospace & Defense,Falls Church,VA
Rite Aid,107,30215.4,Food & Drug Stores,Camp Hill,PA
Travelers,106,30282.0,Financials,New York,NY
Micron Technology,105,30391.0,Technology,Boise,ID
Twenty-First Century Fox,104,30400.0,Media,New York,NY
Abbott Laboratories,103,30578.0,Health Care,Abbott Park,IL
Hewlett Packard Enterprise,102,30852.0,Technology,Palo Alto,CA
USAA,101,31367.8,Financials,San Antonio,TX
Coca-Cola,100,31856.0,"Food, Beverages & Tobacco",Atlanta,GA
Progressive,99,31979.0,Financials,Mayfield Village,OH
Capital One Financial,98,32377.0,Financials,McLean,VA
CHS,97,32683.3,"Food, Beverages & Tobacco",Inver Grove Heights,MN
AbbVie,96,32753.0,Health Care,North Chicago,IL
3M,95,32765.0,Industrials,St. Paul,MN
Plains GP Holdings,94,34055.0,Energy,Houston,TX
Exelon,93,35985.0,Energy,Chicago,IL
General Dynamics,92,36193.0,Aerospace & Defense,Falls Church,VA
Publix Super Markets,91,36395.7,Food & Drug Stores,Lakeland,FL
Nike,90,36397.0,Apparel,Beaverton,OR
Enterprise Products Partners,89,36534.2,Energy,Houston,TX
Tech Data,88,37239.0,Wholesalers,Clearwater,FL
Deere,87,37357.7,Industrials,Moline,IL
ConocoPhillips,86,38727.0,Energy,Houston,TX
TJX,85,38972.9,Retailing,Framingham,MA
Massachusetts Mutual Life Insurance,84,39267.2,Financials,Springfield,MA
World Fuel Services,83,39750.3,Energy,Miami,FL
Allstate,82,39815.0,Financials,Northbrook,IL
Oracle,81,39831.0,Technology,Redwood City,CA
Tyson Foods,80,40052.0,"Food, Beverages & Tobacco",Springdale,AR
TIAA,79,41052.1,Financials,New York,NY
United Continental Holdings,78,41303.0,Transportation,Chicago,IL
Honeywell International,77,41802.0,Industrials,Morris Plains,NJ
Merck,76,42294.0,Health Care,Kenilworth,NJ
Liberty Mutual Insurance Group,75,42685.0,Financials,Boston,MA
Best Buy,74,42879.0,Retailing,Richfield,MN
Nationwide,73,43270.0,Financials,Columbus,OH
American Express,72,43281.0,Financials,New York,NY
New York Life Insurance,71,43425.3,Financials,New York,NY
Charter Communications,70,43634.0,Telecommunications,Stamford,CT
Delta Air Lines,69,44438.0,Transportation,Atlanta,GA
American Airlines Group,68,44541.0,Transportation,Fort Worth,TX
HCA Healthcare,67,46677.0,Health Care,Nashville,TN
AIG,66,47389.0,Financials,New York,NY
Cigna,65,48650.0,Health Care,Bloomfield,CT
Cisco Systems,64,49330.0,Technology,San Jose,CA
Morgan Stanley,63,50193.0,Financials,New York,NY
Goldman Sachs Group,62,52528.0,Financials,New York,NY
Pfizer,61,53647.0,Health Care,New York,NY
Lockheed Martin,60,53762.0,Aerospace & Defense,Bethesda,MD
Energy Transfer,59,54436.0,Energy,Dallas,TX
Caterpillar,58,54722.0,Industrials,Deerfield,IL
Facebook,57,55838.0,Technology,Menlo Park,CA
Humana,56,56912.0,Health Care,Louisville,KY
HP,55,58472.0,Technology,Palo Alto,CA
Sysco,54,58727.3,Wholesalers,Houston,TX
Walt Disney,53,59434.0,Media,Burbank,CA
