company,rank,revenue,sector,city,state
Kemper,545,5039.2,Financials,Chicago,IL
Chesapeake Energy,373,8489,Energy,Oklahoma City,OK
Resideo Technologies,548,4988,Materials,Austin,TX
Brunswick,590,4556.7,Transportation,Mettawa,IL
Nasdaq,620,4262,Financials,New York,NY
Patterson,507,5574.5,Health Care,St. Paul,MN
PENN Entertainment,527,5301.4,"Hotels, Restaurants & Leisure",Wyomissing,PA
Knight-Swift Transportation Holdings,560,4844,Transportation,Phoenix,AZ
ServiceNow,703,3460.4,Technology,Santa Clara,CA
JetBlue Airways,394,8094,Transportation,Long Island City,NY
GameStop,464,6466,Retailing,Grapevine,TX
Fastenal,525,5333.7,Wholesalers,Winona,MN
SVB Financial Group,688,3530.9,Financials,Santa Clara,CA
M&T Bank,438,6941.3,Financials,Buffalo,NY
Huntington Bancshares,500,5655,Financials,Columbus,OH
Sprouts Farmers Market,502,5634.8,Food & Drug Stores,Phoenix,AZ
RPM International,508,5564.6,Chemicals,Medina,OH
CACI International,549,4986.3,Technology,Arlington,VA
Alaska Air Group,360,8781,Transportation,Seattle,WA
Select Medical Holdings,515,5453.9,Health Care,Mechanicsburg,PA
Big Lots,526,5323.2,Retailing,Columbus,OH
Sinclair Broadcast Group,622,4240,Media,Hunt Valley,MD
Amkor Technology,639,4052.7,Technology,Tempe,AZ
ABM Industries,462,6498.6,Business Services,New York,NY
Post Holdings,499,5681.1,"Food, Beverages & Tobacco",St. Louis,MO
Moody's,561,4829,Business Services,New York,NY
Live Nation Entertainment,275,11548,Media,Beverly Hills,CA
McCormick,523,5347.4,"Food, Beverages & Tobacco",Hunt Valley,MD
Skechers U.S.A.,531,5242.5,Apparel,Manhattan Beach,CA
Watsco,566,4770.4,Wholesalers,Miami,FL
O-I Glass,453,6691,Materials,Perrysburg,OH
Crown Castle International,496,5763,Financials,Houston,TX
Chemours,511,5526,Chemicals,Wilmington,DE
Agilent Technologies,537,5163,Technology,Santa Clara,CA
Frontier Communications,393,8107,Telecommunications,Norwalk,CT
Ameren,488,5910,Energy,St. Louis,MO
Robert Half International,482,6074.4,Business Services,Menlo Park,CA
Roper Technologies,518,5366.8,Technology,Sarasota,FL
Hasbro,574,4720.2,Household Products,Pawtucket,RI
Northern Trust,440,6895.1,Financials,Chicago,IL
Yum Brands,505,5597,"Hotels, Restaurants & Leisure",Louisville,KY
CF Industries Holdings,587,4590,Chemicals,Deerfield,IL
Landstar System,635,4089.6,Transportation,Jacksonville,FL
Regions Financial,446,6755,Financials,Birmingham,AL
Dillard&#8217;s,468,6343.2,Retailing,Little Rock,AR
EnLink Midstream,483,6052.9,Energy,Dallas,TX
Equinix,509,5562.1,Financials,Redwood City,CA
Southwestern Energy,776,3038,Energy,Spring,TX
Sanmina,385,8233.9,Technology,San Jose,CA
Commercial Metals,491,5829,Materials,Irving,TX
ON Semiconductor,512,5517.9,Technology,Phoenix,AZ
Veritiv,412,7659.4,Wholesalers,Atlanta,GA
Beacon Roofing Supply,434,7105.2,Wholesalers,Herndon,VA
Ingredion,475,6209,"Food, Beverages & Tobacco",Westchester,IL
Diamondback Energy,647,3964,Energy,Midland,TX
Citizens Financial Group,395,8066,Financials,Providence,RI
Rockwell Automation,452,6694.8,Industrials,Milwaukee,WI
Camping World Holdings,555,4892,Retailing,Lincolnshire,IL
KLA,588,4568.9,Technology,Milpitas,CA
Xerox Holdings,347,9145,Technology,Norwalk,CT
PPL,408,7769,Energy,Allentown,PA
NCR,439,6915,Technology,Atlanta,GA
Cintas,441,6892.3,Business Services,Cincinnati,OH
Brighthouse Financial,457,6554,Financials,Charlotte,NC
Darden Restaurants,372,8510.4,"Hotels, Restaurants & Leisure",Orlando,FL
Securian Financial Group,455,6600.6,Financials,St. Paul,MN
Graphic Packaging Holding,477,6160.1,Materials,Atlanta,GA
Analog Devices,487,5991.1,Technology,Norwood,MA
Hertz Global Holdings,326,9779,Retailing,Estero,FL
Clorox,474,6214,Household Products,Oakland,CA
TravelCenters of America,480,6117.4,Retailing,Westlake,OH
KBR,501,5639,Engineering & Construction,Houston,TX
American Financial Group,383,8237,Financials,Cincinnati,OH
UGI,423,7320.4,Energy,King of Prussia,PA
Hanesbrands,436,6966.9,Apparel,Winston-Salem,NC
Science Applications International,466,6379,Technology,Reston,VA
Avantor,484,6040.3,Technology,Radnor,PA
CMS Energy,443,6845,Energy,Jackson,MI
Chipotle Mexican Grill,506,5586.4,"Hotels, Restaurants & Leisure",Newport Beach,CA
Taylor Morrison Home,567,4762.1,Engineering & Construction,Scottsdale,AZ
KeyCorp,411,7694,Financials,Cleveland,OH
Hess,461,6510,Energy,New York,NY
A-Mark Precious Metals,565,4783.2,Materials,El Segundo,CA
Vertex Pharmaceuticals,626,4162.8,Health Care,Boston,MA
Casey's General Stores,378,8364.9,Retailing,Ankeny,IA
Fortune Brands Home & Security,494,5764.6,Household Products,Deerfield,IL
LPL Financial Holdings,503,5624.9,Financials,San Diego,CA
T. Rowe Price,504,5617.9,Financials,Baltimore,MD
Westinghouse Air Brake Technologies,388,8200,Industrials,Pittsburgh,PA
Zimmer Biomet Holdings,399,7982.2,Health Care,Warsaw,IN
Packaging Corp. of America,437,6964.3,Materials,Lake Forest,IL
Zoetis,472,6260,Health Care,Parsippany,NJ
Bath & Body Works,248,12914.2,Retailing,Columbus,OH
Genworth Financial,364,8681,Financials,Richmond,VA
Dover,433,7136.4,Industrials,Downers Grove,IL
Booz Allen Hamilton Holding,450,6704,Technology,McLean,VA
MasTec,430,7183.2,Engineering & Construction,Coral Gables,FL
APA,465,6411,Energy,Houston,TX
Boise Cascade,579,4643.4,Wholesalers,Boise,ID
Oshkosh,377,8382,Industrials,Oshkosh,WI
J.M. Smucker,407,7838,"Food, Beverages & Tobacco",Orrville,OH
Anywhere Real Estate,490,5870,Financials,Madison,NJ
Autoliv,369,8547.6,Motor Vehicles & Parts,Auburn Hills,MI
Motorola Solutions,403,7887,Technology,Chicago,IL
Arthur J. Gallagher,429,7195,Financials,Rolling Meadows,IL
Williams-Sonoma,489,5898,Retailing,San Francisco,CA
Zillow Group,832,2742.8,Technology,Seattle,WA
WEC Energy Group,416,7523.1,Energy,Milwaukee,WI
Polaris,442,6863.4,Transportation,Medina,MN
FM Global,447,6743.1,Financials,Johnston,RI
S&P Global,451,6699,Business Services,New York,NY
CenterPoint Energy,260,12301,Energy,Houston,TX
Fifth Third Bancorp,325,9790,Financials,Cincinnati,OH
Masco,384,8235,Household Products,Livonia,MI
Avery Dennison,435,7070.1,Materials,Glendale,CA
Campbell Soup,322,9909,"Food, Beverages & Tobacco",Camden,NJ
Huntsman,382,8342,Chemicals,The Woodlands,TX
Owens Corning,431,7160,Materials,Toledo,OH
Franklin Resources,493,5774.5,Financials,San Mateo,CA
Global Payments,553,4911.9,Business Services,Atlanta,GA
Expedia Group,263,12067,Retailing,Seattle,WA
CommScope Holding,381,8345.1,Technology,Hickory,NC
Constellation Brands,392,8116,"Food, Beverages & Tobacco",Victor,NY
Ulta Beauty,418,7398.1,Retailing,Bolingbrook,IL
Celanese,470,6297,Chemicals,Irving,TX
UFP Industries,606,4416,Materials,Grand Rapids,MI
Graybar Electric,415,7523.9,Wholesalers,St. Louis,MO
Ovintiv,449,6726,Energy,Denver,CO
Toll Brothers,426,7224,Engineering & Construction,Horsham,PA
Activision Blizzard,463,6489,Media,Santa Monica,CA
Chewy,559,4846.7,Retailing,Dania Beach,FL
Carlyle Group,713,3377,Financials,Washington,DC
Dana,367,8620,Motor Vehicles & Parts,Maumee,OH
SpartanNash,370,8536.1,Wholesalers,Byron Center,MI
Foot Locker,397,8005,Retailing,New York,NY
Olin,481,6110,Chemicals,Clayton,MO
PVH,322,9909,Apparel,New York,NY
Hershey,398,7986.3,"Food, Beverages & Tobacco",Hershey,PA
NVR,417,7428.4,Engineering & Construction,Reston,VA
Jefferies Financial Group,520,5358.7,Financials,New York,NY
Apollo Global Management,754,3145.4,Financials,New York,NY
Bed Bath & Beyond,265,12028.8,Retailing,Union,NJ
Seaboard,444,6840,"Food, Beverages & Tobacco",Merriam,KS
Intercontinental Exchange,459,6547,Financials,Atlanta,GA
First American Financial,476,6202.1,Financials,Santa Ana,CA
VF,233,13870.6,Apparel,Greenwood Village,CO
ODP,297,10647,Retailing,Boca Raton,FL
Avis Budget Group,345,9172,Retailing,Parsippany,NJ
Burlington Stores,424,7286.4,Retailing,Burlington,NJ
Old Republic International,427,7213.7,Financials,Chicago,IL
News Corp.,318,10074,Media,New York,NY
Western & Southern Financial Group,401,7920.5,Financials,Cincinnati,OH
W.R. Berkley,402,7902.2,Financials,Greenwich,CT
Insight Enterprises,409,7731.2,Technology,Tempe,AZ
American Tower,414,7580.3,Financials,Boston,MA
Univar Solutions,339,9443.8,Wholesalers,Downers Grove,IL
Huntington Ingalls Industries,357,8899,Aerospace & Defense,Newport News,VA
Erie Insurance Group,376,8443.3,Financials,Erie,PA
Cincinnati Financial,400,7924.2,Financials,Fairfield,OH
MGM Resorts International,249,12899.7,"Hotels, Restaurants & Leisure",Las Vegas,NV
United Rentals,340,9351,Business Services,Stamford,CT
Ryder System,354,8925.8,Transportation,Miami,FL
Intuit,445,6784,Technology,Mountain View,CA
Public Service Enterprise Group,317,10076,Energy,Newark,NJ
Owens & Minor,332,9650,Health Care,Mechanicsville,VA
Yum China Holdings,361,8776,"Hotels, Restaurants & Leisure",Plano,TX
Eversource Energy,371,8526.5,Energy,Springfield,MA
Asbury Automotive Group,428,7210.3,Retailing,Duluth,GA
Altice USA,327,9760.9,Telecommunications,Long Island City,NY
EMCOR Group,344,9174.6,Engineering & Construction,Norwalk,CT
Raymond James Financial,396,8023,Financials,St. Petersburg,FL
Weyerhaeuser,457,6554,Materials,Seattle,WA
Molson Coors Beverage,298,10579.4,"Food, Beverages & Tobacco",Denver,CO
Interpublic Group,308,10221.3,Business Services,New York,NY
Eastman Chemical,343,9273,Chemicals,Kingsport,TN
Air Products & Chemicals,355,8918.9,Chemicals,Allentown,PA
Thrivent Financial for Lutherans,368,8611.7,Financials,Minneapolis,MN
Ally Financial,273,11618,Financials,Detroit,MI
Newell Brands,316,10083.1,Household Products,Atlanta,GA
Delek US Holdings,342,9298.2,Energy,Brentwood,TN
Williams,387,8201,Energy,Tulsa,OK
DCP Midstream,413,7625,Energy,Denver,CO
Booking Holdings,210,15066,Technology,Norwalk,CT
FirstEnergy,294,10850,Energy,Akron,OH
Amphenol,386,8225.4,Technology,Wallingford,CT
Quest Diagnostics,410,7726,Health Care,Secaucus,NJ
Biogen,223,14377.9,Health Care,Cambridge,MA
Auto-Owners Insurance,320,10007.4,Financials,Lansing,MI
Advance Auto Parts,330,9709,Retailing,Raleigh,NC
Equitable Holdings,333,9591,Financials,New York,NY
Caesars Entertainment,868,2528.2,"Hotels, Restaurants & Leisure",Reno,NV
Norfolk Southern,283,11296,Transportation,Norfolk,VA
AES,310,10189,Energy,Arlington,VA
Mohawk Industries,321,9970.7,Household Products,Calhoun,GA
Conagra Brands,334,9538.4,"Food, Beverages & Tobacco",Chicago,IL
AGCO,350,9041.4,Industrials,Duluth,GA
Republic Services,305,10299.4,Business Services,Phoenix,AZ
Liberty Media,306,10292,Media,Englewood,CO
Hormel Foods,337,9497.3,"Food, Beverages & Tobacco",Austin,MN
Icahn Enterprises,352,8992,Financials,New York,NY
DaVita,230,14101.5,Health Care,Denver,CO
Entergy,293,10878.7,Energy,New Orleans,LA
Mutual of Omaha Insurance,300,10455.7,Financials,Omaha,NE
Assurant,315,10086.8,Financials,New York,NY
International Flavors & Fragrances,540,5140.1,Chemicals,New York,NY
State Street,244,13131,Financials,Boston,MA
Unum Group,266,11998.9,Financials,Chattanooga,TN
Boston Scientific,296,10735,Health Care,Marlborough,MA
Alleghany,351,9040.7,Financials,New York,NY
Westlake,391,8118,Chemicals,Houston,TX
Aramark,200,16227.3,Business Services,Philadelphia,PA
Vistra,270,11809,Energy,Irving,TX
Alcoa,302,10433,Materials,Pittsburgh,PA
Peter Kiewit Sons',307,10283,Engineering & Construction,Omaha,NE
Warner Bros. Discovery,287,11144,Media,Silver Spring,MD
Newmont,328,9740,Energy,Greenwood Village,CO
J.B. Hunt Transport Services,346,9165.3,Transportation,Lowell,AR
Devon Energy,419,7372,Energy,Oklahoma City,OK
Community Health Systems,241,13210,Health Care,Franklin,TN
Mosaic,356,8906.3,Chemicals,Tampa,FL
Dick's Sporting Goods,362,8750.7,Retailing,Coraopolis,PA
Thor Industries,404,7864.8,Motor Vehicles & Parts,Elkhart,IN
Textron,236,13630,Aerospace & Defense,Providence,RI
eBay,295,10800,Technology,San Jose,CA
Jones Financial (Edward Jones),336,9526,Financials,Des Peres,MO
Sonic Automotive,301,10454.3,Retailing,Charlotte,NC
CSX,267,11937,Transportation,Jacksonville,FL
Universal Health Services,281,11378.3,Health Care,King of Prussia,PA
Keurig Dr Pepper,288,11120,"Food, Beverages & Tobacco",Burlington,MA
Henry Schein,304,10305.3,Health Care,Melville,NY
Ecolab,213,14906.3,Chemicals,St. Paul,MN
Baxter International,282,11362,Health Care,Deerfield,IL
Tractor Supply,380,8351.9,Retailing,Brentwood,TN
Andersons,390,8170.2,"Food, Beverages & Tobacco",Maumee,OH
XPO Logistics,196,16648,Transportation,Greenwich,CT
Sempra,258,12443,Energy,San Diego,CA
Markel,335,9526.2,Financials,Glen Allen,VA
Carvana,651,3939.9,Retailing,Tempe,AZ
Quanta Services,261,12112.2,Engineering & Construction,Houston,TX
Crown Holdings,272,11665,Materials,Yardley,PA
W.W. Grainger,278,11486,Wholesalers,Lake Forest,IL
Fox,280,11389,Media,New York,NY
Discover Financial Services,231,13989,Financials,Riverwoods,IL
Global Partners,246,13081.7,Wholesalers,Waltham,MA
LKQ,257,12506.1,Wholesalers,Chicago,IL
Ameriprise Financial,245,13103,Financials,Minneapolis,MN
Consolidated Edison,256,12574,Energy,New York,NY
Xcel Energy,276,11529,Energy,Minneapolis,MN
O'Reilly Automotive,314,10150,Retailing,Springfield,MO
Group 1 Automotive,264,12043.8,Retailing,Houston,TX
Ball,279,11474,Materials,Broomfield,CO
Leidos Holdings,289,11094,Technology,Reston,VA
Wayfair,348,9127.1,Retailing,Boston,MA
Marriott International,157,20972,"Hotels, Restaurants & Leisure",Bethesda,MD
IQVIA Holdings,290,11088,Health Care,Durham,NC
Fidelity National Information Services,303,10333,Business Services,Jacksonville,FL
Berry Global Group,358,8878,Materials,Evansville,IN
Qurate Retail,239,13458,Retailing,Englewood,CO
Pacific Life,269,11847,Financials,Newport Beach,CA
PulteGroup,309,10213,Engineering & Construction,Atlanta,GA
Jacobs Engineering Group,206,15463.6,Engineering & Construction,Dallas,TX
Farmers Insurance Exchange,255,12592.5,Financials,Woodland Hills,CA
Corning,277,11503,Industrials,Corning,NY
Reliance Steel & Aluminum,291,10973.8,Materials,Los Angeles,CA
AECOM,163,20173.3,Engineering & Construction,Los Angeles,CA
Fluor,181,17817.2,Engineering & Construction,Irving,TX
Dominion Energy,197,16572,Energy,Richmond,VA
Kellogg,237,13578,"Food, Beverages & Tobacco",Battle Creek,MI
Principal Financial,201,16222.1,Financials,Des Moines,IA
Omnicom Group,211,14953.7,Business Services,New York,NY
Parker-Hannifin,224,14320.3,Industrials,Cleveland,OH
Illinois Tool Works,229,14109,Industrials,Glenview,IL
American Family Insurance Group,254,12633.2,Financials,Madison,WI
AutoZone,268,11863.7,Retailing,Memphis,TN
Lam Research,331,9653.6,Technology,Fremont,CA
Pioneer Natural Resources,341,9304,Energy,Irving,TX
Nordstrom,205,15524,Retailing,Seattle,WA
Loews,212,14931,Financials,New York,NY
Guardian Life Ins. Co. of America,238,13476.7,Financials,New York,NY
BorgWarner,312,10168,Motor Vehicles & Parts,Auburn Hills,MI
Halliburton,142,22408,Energy,Houston,TX
Automatic Data Processing,227,14175.2,Business Services,Roseland,NJ
Edison International,259,12347,Energy,Rosemead,CA
Murphy USA,262,12101.3,Retailing,El Dorado,AR
Synchrony Financial,170,19461,Financials,Stamford,CT
Corteva,234,13846,"Food, Beverages & Tobacco",Wilmington,DE
DTE Energy,253,12669,Energy,Detroit,MI
Fidelity National Financial,375,8469,Financials,Jacksonville,FL
Southwest Airlines,141,22428,Transportation,Dallas,TX
Land O'Lakes,232,13887.7,"Food, Beverages & Tobacco",Arden Hills,MN
Adobe,285,11171.3,Technology,San Jose,CA
Cheniere Energy,329,9730,Energy,Houston,TX
Bank of New York Mellon,159,20822,Financials,New York,NY
Estée Lauder,215,14863,Household Products,New York,NY
Laboratory Corp. of America,274,11554.8,Health Care,Burlington,NC
Regeneron Pharmaceuticals,405,7863.4,Health Care,Tarrytown,NY
Fiserv,311,10187,Business Services,Brookfield,WI
Expeditors Intl. of Washington,389,8175.4,Transportation,Seattle,WA
Advanced Micro Devices,448,6731,Technology,Santa Clara,CA
Gap,199,16383,Retailing,San Francisco,CA
Reinsurance Group of America,225,14300,Financials,Chesterfield,MO
Kinder Morgan,242,13209,Energy,Houston,TX
BJ's Wholesale Club,243,13190.7,Retailing,Westborough,MA
Oneok,313,10164.4,Energy,Tulsa,OK
Western Digital,198,16569,Technology,San Jose,CA
American Electric Power,204,15561.4,Energy,Columbus,OH
PPG Industries,209,15146,Chemicals,Pittsburgh,PA
DuPont,152,21512,Chemicals,Wilmington,DE
NextEra Energy,172,19204,Energy,Juno Beach,FL
Stryker,214,14884,Health Care,Kalamazoo,MI
Targa Resources,365,8671.1,Energy,Houston,TX
Colgate-Palmolive,203,15693,Household Products,New York,NY
Goodyear Tire & Rubber,216,14745,Motor Vehicles & Parts,Akron,OH
Stanley Black & Decker,220,14442.2,Household Products,New Britain,CT
Uber Technologies,228,14147,Technology,San Francisco,CA
DXC Technology,155,21184,Technology,Tysons,VA
L3Harris Technologies,250,12856,Aerospace & Defense,Melbourne,FL
DISH Network,251,12807.7,Telecommunications,Englewood,CO
Block,575,4713.5,Business Services,San Francisco,CA
Tenneco,185,17450,Motor Vehicles & Parts,Lake Forest,IL
General Mills,192,16865.2,"Food, Beverages & Tobacco",Minneapolis,MN
Waste Management,207,15455,Business Services,Houston,TX
WESCO International,379,8358.9,Wholesalers,Pittsburgh,PA
Emerson Electric,176,18372,Industrials,St. Louis,MO
HF Sinclair,184,17486.6,Energy,Dallas,TX
Texas Instruments,222,14383,Technology,Dallas,TX
Steel Dynamics,299,10465,Materials,Fort Wayne,IN
Genuine Parts,171,19392.3,Wholesalers,Atlanta,GA
WestRock,177,18289,Materials,Atlanta,GA
EOG Resources,186,17380,Energy,Houston,TX
Cognizant Technology Solutions,194,16783,Technology,Teaneck,NJ
Lincoln National,188,17258,Financials,Radnor,PA
Mastercard,191,16883,Business Services,Purchase,NY
Ross Stores,202,16039.1,Retailing,Dublin,CA
Charles Schwab,271,11785,Financials,San Francisco,CA
Kohl's,165,19974,Retailing,Menomonee Falls,WI
Lear,166,19810.3,Motor Vehicles & Parts,Southfield,MI
Jones Lang LaSalle,179,17983.2,Financials,Chicago,IL
BlackRock,219,14539,Financials,New York,NY
Lumen Technologies,143,22401,Telecommunications,Monroe,LA
Avnet,169,19518.6,Wholesalers,Phoenix,AZ
Tenet Healthcare,174,18479,Health Care,Dallas,TX
Kimberly-Clark,175,18450,Household Products,Irving,TX
PNC Financial Services Group,151,21624,Financials,Pittsburgh,PA
Sherwin-Williams,180,17900.8,Chemicals,Cleveland,OH
Marsh & McLennan,195,16652,Financials,New York,NY
Builders FirstSource,425,7280.4,Materials,Dallas,TX
Becton Dickinson,187,17290,Health Care,Franklin Lakes,NJ
United States Steel,247,12937,Materials,Pittsburgh,PA
Baker Hughes,129,23838,Energy,Houston,TX
ManpowerGroup,158,20863.5,Business Services,Milwaukee,WI
CDW,178,18032.4,Technology,Lincolnshire,IL
PG&E,189,17129,Energy,San Francisco,CA
International Paper,144,22376,Materials,Memphis,TN
Union Pacific,149,21708,Transportation,Omaha,NE
Whirlpool,162,20419,Industrials,Benton Harbor,MI
Altria Group,167,19796,"Food, Beverages & Tobacco",Richmond,VA
Aflac,146,22307,Financials,Columbus,GA
Hartford Financial Services Group,160,20740,Financials,Hartford,CT
Lithia Motors,252,12672.7,Retailing,Medford,OR
Blackstone,420,7338.3,Financials,New York,NY
C.H. Robinson Worldwide,208,15309.5,Transportation,Eden Prairie,MN
Truist Financial,217,14664,Financials,Charlotte,NC
Applied Materials,218,14608,Technology,Santa Clara,CA
Freeport-McMoRan,221,14402,Energy,Phoenix,AZ
Paccar,118,25599.7,Industrials,Bellevue,WA
Southern,153,21419,Energy,Atlanta,GA
McDonald's,156,21076.5,"Hotels, Restaurants & Leisure",Chicago,IL
U.S. Bancorp,113,27325,Financials,Minneapolis,MN
Cummins,132,23571,Industrials,Columbus,IN
Visa,137,22977,Business Services,San Francisco,CA
Rite Aid,150,21674.4,Food & Drug Stores,Camp Hill,PA
United Airlines Holdings,76,43259,Transportation,Chicago,IL
Macy's,120,25331,Retailing,New York,NY
Duke Energy,123,24658,Energy,Charlotte,NC
PayPal Holdings,182,17772,Business Services,San Jose,CA
Amgen,135,23362,Health Care,Thousand Oaks,CA
Penske Automotive Group,136,23179.4,Retailing,Bloomfield Hills,MI
AutoNation,154,21335.7,Retailing,Fort Lauderdale,FL
Kraft Heinz,122,24977,"Food, Beverages & Tobacco",Chicago,IL
Dollar Tree,131,23610.8,Retailing,Chesapeake,VA
Salesforce,190,17098,Technology,San Francisco,CA
KKR,349,9120.3,Financials,New York,NY
Occidental Petroleum,148,21971,Energy,Houston,TX
Nvidia,292,10918,Technology,Santa Clara,CA
NRG Energy,324,9871,Energy,Princeton,NJ
PBF Energy,125,24508.2,Energy,Parsippany,NJ
United Natural Foods,133,23481.1,Wholesalers,Providence,RI
Gilead Sciences,140,22449,Health Care,Foster City,CA
Lennar,147,22259.6,Engineering & Construction,Miami,FL
CBRE Group,128,23894.1,Financials,Los Angeles,CA
Micron Technology,134,23406,Technology,Boise,ID
Broadcom,138,22597,Technology,San Jose,CA
Molina Healthcare,193,16829,Health Care,Long Beach,CA
Hewlett Packard Enterprise,109,29135,Technology,San Jose,CA
Eli Lilly,145,22319.5,Health Care,Indianapolis,IN
D.R. Horton,183,17592.9,Engineering & Construction,Arlington,TX
Red Hat,722,3362.1,Technology,Raleigh,NC
Kennametal,899,2375.2,Industrials,Pittsburgh,PA
EchoStar,964,2098.3,Technology,Englewood,CO
Revlon,885,2419.6,Household Products,New York,NY
Vail Resorts,929,2271.6,"Hotels, Restaurants & Leisure",Broomfield,CO
Universal,935,2227.2,"Food, Beverages & Tobacco",Richmond,VA
Edgewell Personal Care,958,2141,Household Products,Shelton,CT
Trinity Industries,781,3005.1,Transportation,Dallas,TX
Modine Manufacturing,943,2212.7,Motor Vehicles & Parts,Racine,WI
Zurn Water Solutions,952,2175.2,Industrials,Milwaukee,WI
Air Lease,992,2016.9,Business Services,Los Angeles,CA
Hain Celestial Group,836,2710.6,"Food, Beverages & Tobacco",Lake Success,NY
BGC Partners,963,2104.2,Financials,New York,NY
BOK Financial,936,2226.3,Financials,Tulsa,OK
AAR,956,2147.6,Aerospace & Defense,Wood Dale,IL
Unisys,793,2948.7,Technology,Blue Bell,PA
Itron,870,2502.5,Industrials,Liberty Lake,WA
Carpenter Technology,897,2380.2,Materials,Philadelphia,PA
Terminix Global Holdings,967,2077,Business Services,Memphis,TN
CDK Global,911,2332.9,Technology,Hoffman Estates,IL
TCF Financial,979,2052.8,Financials,Detroit,MI
Synovus Financial,890,2406.5,Financials,Columbus,GA
People's United Financial,916,2312.2,Financials,Bridgeport,CT
Healthpeak Properties,998,1997.4,Financials,Irvine,CA
Enable Midstream Partners,790,2960,Energy,Oklahoma City,OK
Echo Global Logistics,951,2185,Transportation,Chicago,IL
Mednax,691,3513.5,Health Care,Sunrise,FL
Cooper Tire & Rubber,830,2752.6,Motor Vehicles & Parts,Findlay,OH
Laureate Education,666,3752.1,Business Services,Baltimore,MD
Kansas City Southern,811,2866,Transportation,Kansas City,MO
PAE,828,2763.9,Aerospace & Defense,Falls Church,VA
Greenbrier,777,3033.6,Transportation,Lake Oswego,OR
Triumph Group,719,3364.9,Aerospace & Defense,Berwyn,PA
Meredith,681,3611.9,Media,Des Moines,IA
Hexion,717,3374,Chemicals,Columbus,OH
CIT Group,732,3296.1,Financials,New York,NY
Varian Medical Systems,743,3225.1,Health Care,Palo Alto,CA
PRA Health Sciences,769,3066.3,Technology,Raleigh,NC
Triple-S Management,716,3375.6,Health Care,San Juan,PR
Genesis Healthcare,589,4565.8,Health Care,Kennett Square,PA
Mahwah Bergen Retail Group,473,6242.8,Retailing,Mahwah,NJ
Windstream Holdings II,543,5115.4,Telecommunications,Little Rock,AR
PPD,641,4031,Health Care,Wilmington,NC
Michaels,544,5072,Retailing,Irving,TX
Alexion Pharmaceuticals,547,4991.1,Health Care,Boston,MA
Navistar International,284,11251,Industrials,Lisle,IL
Magellan Health,432,7159.4,Health Care,Phoenix,AZ
Core-Mark Holding,240,13329.2,Wholesalers,Westlake,TX
Bright Horizons Family Solutions,975,2062,Business Services,Watertown,MA
Tech Data,90,36998.4,Wholesalers,Clearwater,FL
HD Supply Holdings,478,6146,Wholesalers,Atlanta,GA
Cabot Oil & Gas,974,2066.3,Energy,Houston,TX
Deluxe,995,2008.7,Media,Shoreview,MN
Herc Holdings,997,1999,Business Services,Bonita Springs,FL
SPX FLOW,999,1996.3,Industrials,Charlotte,NC
Liberty Energy,1000,1990.3,Energy,Denver,CO
GNC Holdings,973,2068.2,Food & Drug Stores,Pittsburgh,PA
HEICO,977,2055.6,Aerospace & Defense,Hollywood,FL
Wyndham Hotels & Resorts,978,2053,"Hotels, Restaurants & Leisure",Parsippany,NJ
ProPetro Holding,981,2052.3,Energy,Midland,TX
Oceaneering International,982,2048.1,Energy,Houston,TX
Chico's FAS,985,2037.9,Retailing,Fort Myers,FL
Barnes & Noble Education,986,2034.6,Retailing,Basking Ridge,NJ
Maxar Technologies,987,2033,Aerospace & Defense,Westminster,CO
Express,990,2019.2,Retailing,Columbus,OH
Foundation Building Materials,955,2154.5,Wholesalers,Santa Ana,CA
Centric Brands,957,2146.5,Apparel,New York,NY
Oasis Petroleum,969,2071.7,Energy,Houston,TX
Groupon,940,2218.9,Technology,Chicago,IL
Fossil Group,942,2217.7,Apparel,Richardson,TX
Cypress Semiconductor,945,2205.3,Technology,San Jose,CA
WPX Energy,924,2292,Energy,Tulsa,OK
Cimarex Energy,902,2363,Energy,Denver,CO
Hexcel,905,2355.7,Aerospace & Defense,Stamford,CT
Wabash National,913,2319.1,Motor Vehicles & Parts,Lafayette,IN
Service Properties Trust,914,2316.1,Financials,Newton,MA
Patterson-UTI Energy,879,2470.7,Energy,Houston,TX
Verso,882,2444,Materials,Miamisburg,OH
Zayo Group Holdings,863,2578,Telecommunications,Boulder,CO
J.Crew Group,866,2540.1,Retailing,New York,NY
Colony Capital,840,2689.6,Financials,Los Angeles,CA
California Resources,853,2634,Energy,Santa Clarita,CA
Hawaiian Holdings,819,2832.2,Transportation,Honolulu,HI
Helmerich & Payne,825,2798.5,Energy,Tulsa,OK
AGNC Investment,798,2920,Financials,Bethesda,MD
Legg Mason,801,2903.3,Financials,Baltimore,MD
Park Hotels & Resorts,817,2844,Financials,Tysons,VA
Presidio,778,3026.1,Technology,New York,NY
Tailored Brands,784,2998.7,Retailing,Houston,TX
NOW,792,2951,Energy,Houston,TX
Infor,749,3171.2,Technology,New York,NY
E*Trade Financial,755,3145,Financials,Arlington,VA
LSC Communications,729,3326,Media,Chicago,IL
Cinemark Holdings,736,3283.1,Media,Plano,TX
WABCO Holdings,708,3421.4,Motor Vehicles & Parts,Auburn Hills,MI
Aleris,715,3375.9,Materials,Cleveland,OH
BMC Stock Holdings,677,3626.6,Wholesalers,Raleigh,NC
