0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '159'}","{'key': 'f500_revenues', 'value': '20822'}","{'key': 'revchange', 'value': '8.4'}","{'key': 'f500_profits', 'value': '4441'}","{'key': 'prftchange', 'value': '4.1'}","{'key': 'assets', 'value': '381508'}","{'key': 'f500_mktval', 'value': '29808.5'}","{'key': 'rankchange1000', 'value': '4'}","{'key': 'f500_ employees', 'value': '48400'}","{'key': 'rankchange', 'value': '4'}","{'key': 'name', 'value': 'Bank of New York Mellon'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Commercial Banks'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bank of New York Mellon'}"
"{'key': 'rank', 'value': '215'}","{'key': 'f500_revenues', 'value': '14863'}","{'key': 'revchange', 'value': '8.6'}","{'key': 'f500_profits', 'value': '1785'}","{'key': 'prftchange', 'value': '61.1'}","{'key': 'assets', 'value': '13156'}","{'key': 'f500_mktval', 'value': '57289.1'}","{'key': 'rankchange1000', 'value': '16'}","{'key': 'f500_ employees', 'value': '48000'}","{'key': 'rankchange', 'value': '16'}","{'key': 'name', 'value': 'Estée Lauder'}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'f500_industry', 'value': 'Household and Personal Products'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Estée Lauder'}"
"{'key': 'rank', 'value': '274'}","{'key': 'f500_revenues', 'value': '11554.8'}","{'key': 'revchange', 'value': '2'}","{'key': 'f500_profits', 'value': '823.8'}","{'key': 'prftchange', 'value': '-6.8'}","{'key': 'assets', 'value': '18046.4'}","{'key': 'f500_mktval', 'value': '12297.7'}","{'key': 'rankchange1000', 'value': '4'}","{'key': 'f500_ employees', 'value': '65000'}","{'key': 'rankchange', 'value': '4'}","{'key': 'name', 'value': 'Laboratory Corp. of America'}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'f500_industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqcity', 'value': 'Burlington'}","{'key': 'hqstate', 'value': 'NC'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Laboratory Corp. of America'}"
"{'key': 'rank', 'value': '405'}","{'key': 'f500_revenues', 'value': '7863.4'}","{'key': 'revchange', 'value': '17.2'}","{'key': 'f500_profits', 'value': '2115.8'}","{'key': 'prftchange', 'value': '-13.4'}","{'key': 'assets', 'value': '14805.2'}","{'key': 'f500_mktval', 'value': '53721.6'}","{'key': 'rankchange1000', 'value': '45'}","{'key': 'f500_ employees', 'value': '8100'}","{'key': 'rankchange', 'value': '45'}","{'key': 'name', 'value': 'Regeneron Pharmaceuticals'}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'f500_industry', 'value': 'Pharmaceuticals'}","{'key': 'hqcity', 'value': 'Tarrytown'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Regeneron Pharmaceuticals'}"
"{'key': 'rank', 'value': '311'}","{'key': 'f500_revenues', 'value': '10187'}","{'key': 'revchange', 'value': '74.9'}","{'key': 'f500_profits', 'value': '893'}","{'key': 'prftchange', 'value': '-24.8'}","{'key': 'assets', 'value': '77539'}","{'key': 'f500_mktval', 'value': '64507.6'}","{'key': 'rankchange1000', 'value': '177'}","{'key': 'f500_ employees', 'value': '44000'}","{'key': 'rankchange', 'value': '177'}","{'key': 'name', 'value': 'Fiserv'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'f500_industry', 'value': 'Financial Data Services'}","{'key': 'hqcity', 'value': 'Brookfield'}","{'key': 'hqstate', 'value': 'WI'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fiserv'}"
"{'key': 'rank', 'value': '389'}","{'key': 'f500_revenues', 'value': '8175.4'}","{'key': 'revchange', 'value': '0.5'}","{'key': 'f500_profits', 'value': '590.4'}","{'key': 'prftchange', 'value': '-4.5'}","{'key': 'assets', 'value': '3691.9'}","{'key': 'f500_mktval', 'value': '11208.2'}","{'key': 'rankchange1000', 'value': '-15'}","{'key': 'f500_ employees', 'value': '18000'}","{'key': 'rankchange', 'value': '-15'}","{'key': 'name', 'value': 'Expeditors Intl. of Washington'}","{'key': 'sector', 'value': 'Transportation'}","{'key': 'f500_industry', 'value': 'Transportation and Logistics'}","{'key': 'hqcity', 'value': 'Seattle'}","{'key': 'hqstate', 'value': 'WA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Expeditors Intl. of Washington'}"
"{'key': 'rank', 'value': '448'}","{'key': 'f500_revenues', 'value': '6731'}","{'key': 'revchange', 'value': '4'}","{'key': 'f500_profits', 'value': '341'}","{'key': 'prftchange', 'value': '1.2'}","{'key': 'assets', 'value': '6028'}","{'key': 'f500_mktval', 'value': '53250.4'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'f500_ employees', 'value': '11400'}","{'key': 'rankchange', 'value': '12'}","{'key': 'name', 'value': 'Advanced Micro Devices'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqcity', 'value': 'Santa Clara'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Advanced Micro Devices'}"
"{'key': 'rank', 'value': '199'}","{'key': 'f500_revenues', 'value': '16383'}","{'key': 'revchange', 'value': '-1.2'}","{'key': 'f500_profits', 'value': '351'}","{'key': 'prftchange', 'value': '-65'}","{'key': 'assets', 'value': '13679'}","{'key': 'f500_mktval', 'value': '2614'}","{'key': 'rankchange1000', 'value': '-13'}","{'key': 'f500_ employees', 'value': '129000'}","{'key': 'rankchange', 'value': '-13'}","{'key': 'name', 'value': 'Gap'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'f500_industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqcity', 'value': 'San Francisco'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Gap'}"
"{'key': 'rank', 'value': '225'}","{'key': 'f500_revenues', 'value': '14300'}","{'key': 'revchange', 'value': '11.1'}","{'key': 'f500_profits', 'value': '870'}","{'key': 'prftchange', 'value': '21.5'}","{'key': 'assets', 'value': '76731'}","{'key': 'f500_mktval', 'value': '5186'}","{'key': 'rankchange1000', 'value': '26'}","{'key': 'f500_ employees', 'value': '3188'}","{'key': 'rankchange', 'value': '26'}","{'key': 'name', 'value': 'Reinsurance Group of America'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Chesterfield'}","{'key': 'hqstate', 'value': 'MO'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reinsurance Group of America'}"
"{'key': 'rank', 'value': '242'}","{'key': 'f500_revenues', 'value': '13209'}","{'key': 'revchange', 'value': '-6.6'}","{'key': 'f500_profits', 'value': '2190'}","{'key': 'prftchange', 'value': '36.1'}","{'key': 'assets', 'value': '74157'}","{'key': 'f500_mktval', 'value': '31529.7'}","{'key': 'rankchange1000', 'value': '-18'}","{'key': 'f500_ employees', 'value': '11086'}","{'key': 'rankchange', 'value': '-18'}","{'key': 'name', 'value': 'Kinder Morgan'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Pipelines'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kinder Morgan'}"
"{'key': 'rank', 'value': '243'}","{'key': 'f500_revenues', 'value': '13190.7'}","{'key': 'revchange', 'value': '1.4'}","{'key': 'f500_profits', 'value': '187.2'}","{'key': 'prftchange', 'value': '47.1'}","{'key': 'assets', 'value': '5269.8'}","{'key': 'f500_mktval', 'value': '3496.2'}","{'key': 'rankchange1000', 'value': '2'}","{'key': 'f500_ employees', 'value': '27231'}","{'key': 'rankchange', 'value': '2'}","{'key': 'name', 'value': ""BJ's Wholesale Club""}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'f500_industry', 'value': 'General Merchandisers'}","{'key': 'hqcity', 'value': 'Westborough'}","{'key': 'hqstate', 'value': 'MA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BJ&#039;s Wholesale Club'}"
"{'key': 'rank', 'value': '313'}","{'key': 'f500_revenues', 'value': '10164.4'}","{'key': 'revchange', 'value': '-19.3'}","{'key': 'f500_profits', 'value': '1278.6'}","{'key': 'prftchange', 'value': '11'}","{'key': 'assets', 'value': '21812.1'}","{'key': 'f500_mktval', 'value': '9014.5'}","{'key': 'rankchange1000', 'value': '-57'}","{'key': 'f500_ employees', 'value': '2882'}","{'key': 'rankchange', 'value': '-57'}","{'key': 'name', 'value': 'Oneok'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Pipelines'}","{'key': 'hqcity', 'value': 'Tulsa'}","{'key': 'hqstate', 'value': 'OK'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oneok'}"
"{'key': 'rank', 'value': '198'}","{'key': 'f500_revenues', 'value': '16569'}","{'key': 'revchange', 'value': '-19.8'}","{'key': 'f500_profits', 'value': '-754'}","{'key': 'prftchange', 'value': '-211.7'}","{'key': 'assets', 'value': '26370'}","{'key': 'f500_mktval', 'value': '12441.5'}","{'key': 'rankchange1000', 'value': '-46'}","{'key': 'f500_ employees', 'value': '61800'}","{'key': 'rankchange', 'value': '-46'}","{'key': 'name', 'value': 'Western Digital'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqcity', 'value': 'San Jose'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Digital'}"
"{'key': 'rank', 'value': '204'}","{'key': 'f500_revenues', 'value': '15561.4'}","{'key': 'revchange', 'value': '-3.9'}","{'key': 'f500_profits', 'value': '1921.1'}","{'key': 'prftchange', 'value': '-0.1'}","{'key': 'assets', 'value': '75892.3'}","{'key': 'f500_mktval', 'value': '39576.7'}","{'key': 'rankchange1000', 'value': '-12'}","{'key': 'f500_ employees', 'value': '17408'}","{'key': 'rankchange', 'value': '-12'}","{'key': 'name', 'value': 'American Electric Power'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Columbus'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Electric Power'}"
"{'key': 'rank', 'value': '209'}","{'key': 'f500_revenues', 'value': '15146'}","{'key': 'revchange', 'value': '-1.5'}","{'key': 'f500_profits', 'value': '1243'}","{'key': 'prftchange', 'value': '-7.3'}","{'key': 'assets', 'value': '17708'}","{'key': 'f500_mktval', 'value': '19722.1'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'f500_ employees', 'value': '47600'}","{'key': 'rankchange', 'value': '-4'}","{'key': 'name', 'value': 'PPG Industries'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'f500_industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'Pittsburgh'}","{'key': 'hqstate', 'value': 'PA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PPG Industries'}"
"{'key': 'rank', 'value': '152'}","{'key': 'f500_revenues', 'value': '21512'}","{'key': 'revchange', 'value': '-75'}","{'key': 'f500_profits', 'value': '498'}","{'key': 'prftchange', 'value': '-87'}","{'key': 'assets', 'value': '69396'}","{'key': 'f500_mktval', 'value': '25213.1'}","{'key': 'rankchange1000', 'value': '-117'}","{'key': 'f500_ employees', 'value': '35000'}","{'key': 'rankchange', 'value': '-117'}","{'key': 'name', 'value': 'DuPont'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'f500_industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'Wilmington'}","{'key': 'hqstate', 'value': 'DE'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DuPont'}"
"{'key': 'rank', 'value': '172'}","{'key': 'f500_revenues', 'value': '19204'}","{'key': 'revchange', 'value': '14.8'}","{'key': 'f500_profits', 'value': '3769'}","{'key': 'prftchange', 'value': '-43.2'}","{'key': 'assets', 'value': '117691'}","{'key': 'f500_mktval', 'value': '117655'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'f500_ employees', 'value': '14800'}","{'key': 'rankchange', 'value': '12'}","{'key': 'name', 'value': 'NextEra Energy'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Juno Beach'}","{'key': 'hqstate', 'value': 'FL'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NextEra Energy'}"
"{'key': 'rank', 'value': '214'}","{'key': 'f500_revenues', 'value': '14884'}","{'key': 'revchange', 'value': '9.4'}","{'key': 'f500_profits', 'value': '2083'}","{'key': 'prftchange', 'value': '-41.4'}","{'key': 'assets', 'value': '30167'}","{'key': 'f500_mktval', 'value': '62405.1'}","{'key': 'rankchange1000', 'value': '19'}","{'key': 'f500_ employees', 'value': '40000'}","{'key': 'rankchange', 'value': '19'}","{'key': 'name', 'value': 'Stryker'}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'f500_industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqcity', 'value': 'Kalamazoo'}","{'key': 'hqstate', 'value': 'MI'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Stryker'}"
"{'key': 'rank', 'value': '365'}","{'key': 'f500_revenues', 'value': '8671.1'}","{'key': 'revchange', 'value': '-17.3'}","{'key': 'f500_profits', 'value': '-209.2'}","{'key': 'prftchange', 'value': '-13175'}","{'key': 'assets', 'value': '18815.1'}","{'key': 'f500_mktval', 'value': '1610.8'}","{'key': 'rankchange1000', 'value': '-63'}","{'key': 'f500_ employees', 'value': '2680'}","{'key': 'rankchange', 'value': '-63'}","{'key': 'name', 'value': 'Targa Resources'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Pipelines'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Targa Resources'}"
"{'key': 'rank', 'value': '203'}","{'key': 'f500_revenues', 'value': '15693'}","{'key': 'revchange', 'value': '1'}","{'key': 'f500_profits', 'value': '2367'}","{'key': 'prftchange', 'value': '-1.4'}","{'key': 'assets', 'value': '15034'}","{'key': 'f500_mktval', 'value': '56900.2'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'f500_ employees', 'value': '34300'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'name', 'value': 'Colgate-Palmolive'}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'f500_industry', 'value': 'Household and Personal Products'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Colgate-Palmolive'}"
"{'key': 'rank', 'value': '216'}","{'key': 'f500_revenues', 'value': '14745'}","{'key': 'revchange', 'value': '-4.7'}","{'key': 'f500_profits', 'value': '-311'}","{'key': 'prftchange', 'value': '-144.9'}","{'key': 'assets', 'value': '17185'}","{'key': 'f500_mktval', 'value': '1354.2'}","{'key': 'rankchange1000', 'value': '-13'}","{'key': 'f500_ employees', 'value': '63000'}","{'key': 'rankchange', 'value': '-13'}","{'key': 'name', 'value': 'Goodyear Tire & Rubber'}","{'key': 'sector', 'value': 'Motor Vehicles & Parts'}","{'key': 'f500_industry', 'value': 'Motor Vehicles & Parts'}","{'key': 'hqcity', 'value': 'Akron'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Goodyear Tire & Rubber'}"
"{'key': 'rank', 'value': '220'}","{'key': 'f500_revenues', 'value': '14442.2'}","{'key': 'revchange', 'value': '3.3'}","{'key': 'f500_profits', 'value': '955.8'}","{'key': 'prftchange', 'value': '57.9'}","{'key': 'assets', 'value': '20596.6'}","{'key': 'f500_mktval', 'value': '15402.5'}","{'key': 'rankchange1000', 'value': '8'}","{'key': 'f500_ employees', 'value': '59438'}","{'key': 'rankchange', 'value': '8'}","{'key': 'name', 'value': 'Stanley Black & Decker'}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'f500_industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqcity', 'value': 'New Britain'}","{'key': 'hqstate', 'value': 'CT'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Stanley Black & Decker'}"
