company,rank,revenue,sector,city,state
Occidental Petroleum,135,26772,Energy,Houston,TX
Gilead Sciences,129,27305,Health Care,Foster City,CA
PBF Energy,130,27253.4,Energy,Parsippany,NJ
Lennar,131,27130.7,Engineering & Construction,Miami,FL
United Natural Foods,132,26992,Wholesalers,Providence,RI
Molina Healthcare,125,27771,Health Care,Long Beach,CA
CBRE Group,126,27746,Financials,Dallas,TX
Micron Technology,127,27705,Technology,Boise,ID
Broadcom,128,27450,Technology,San Jose,CA
Eli Lilly,122,28318.4,Health Care,Indianapolis,IN
Hewlett Packard Enterprise,123,27784,Technology,Houston,TX
D.R. Horton,124,27774.2,Engineering & Construction,Arlington,TX
