0,1,2,3,4,5
"{'key': 'rank', 'value': '290'}","{'key': 'revenues', 'value': '9043.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Limited Brands, Inc.'}"
"{'key': 'rank', 'value': '291'}","{'key': 'revenues', 'value': '9019.10'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Waltham'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Global Partners LP'}"
"{'key': 'rank', 'value': '292'}","{'key': 'revenues', 'value': '9004.90'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'San Jose'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sanmina-SCI Corporation'}"
"{'key': 'rank', 'value': '293'}","{'key': 'revenues', 'value': '8940.40'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqCity', 'value': 'Overland Park'}","{'key': 'hqState', 'value': 'KS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'YRC Worldwide Inc.'}"
"{'key': 'rank', 'value': '294'}","{'key': 'revenues', 'value': '8845.00'}","{'key': 'industry', 'value': 'Tobacco'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reynolds American Inc.'}"
"{'key': 'rank', 'value': '295'}","{'key': 'revenues', 'value': '8811.30'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Greenwood Village'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'First Data Corporation'}"
"{'key': 'rank', 'value': '296'}","{'key': 'revenues', 'value': '8805.90'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Grapevine'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'GameStop Corp.'}"
"{'key': 'rank', 'value': '297'}","{'key': 'revenues', 'value': '8776.50'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Roseland'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Automatic Data Processing, Inc.'}"
"{'key': 'rank', 'value': '298'}","{'key': 'revenues', 'value': '8718.80'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reliance Steel & Aluminum Co.'}"
"{'key': 'rank', 'value': '299'}","{'key': 'revenues', 'value': '8601.20'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Assurant, Inc.'}"
"{'key': 'rank', 'value': '252'}","{'key': 'revenues', 'value': '10758.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sempra Energy'}"
"{'key': 'rank', 'value': '253'}","{'key': 'revenues', 'value': '10725.60'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqCity', 'value': 'El Paso'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Refining, Inc.'}"
"{'key': 'rank', 'value': '254'}","{'key': 'revenues', 'value': '10700.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pepco Holdings, Inc.'}"
"{'key': 'rank', 'value': '255'}","{'key': 'revenues', 'value': '10690.10'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Avon Products, Inc.'}"
"{'key': 'rank', 'value': '256'}","{'key': 'revenues', 'value': '10661.00'}","{'key': 'industry', 'value': 'Railroads'}","{'key': 'hqCity', 'value': 'Norfolk'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Norfolk Southern Corporation'}"
"{'key': 'rank', 'value': '257'}","{'key': 'revenues', 'value': '10561.10'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Global, Inc.'}"
"{'key': 'rank', 'value': '258'}","{'key': 'revenues', 'value': '10498.00'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Waltham'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Thermo Fisher Scientific Inc.'}"
"{'key': 'rank', 'value': '259'}","{'key': 'revenues', 'value': '10457.70'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqCity', 'value': 'Goodlettsville'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dollar General Corporation'}"
"{'key': 'rank', 'value': '260'}","{'key': 'revenues', 'value': '10404.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Winston-Salem'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BB&T Corporation'}"
"{'key': 'rank', 'value': '261'}","{'key': 'revenues', 'value': '10383.00'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Starbucks Corporation'}"
"{'key': 'rank', 'value': '262'}","{'key': 'revenues', 'value': '10215.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Salt Lake City'}","{'key': 'hqState', 'value': 'UT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Huntsman Corporation'}"
"{'key': 'rank', 'value': '263'}","{'key': 'revenues', 'value': '10127.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Las Vegas'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Harrah's Entertainment, Inc.""}"
"{'key': 'rank', 'value': '264'}","{'key': 'revenues', 'value': '10086.30'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'URS Corporation'}"
"{'key': 'rank', 'value': '265'}","{'key': 'revenues', 'value': '10084.00'}","{'key': 'industry', 'value': 'Internet Services and Retailing'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Media Corporation'}"
"{'key': 'rank', 'value': '266'}","{'key': 'revenues', 'value': '10078.00'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SAIC, Inc.'}"
"{'key': 'rank', 'value': '267'}","{'key': 'revenues', 'value': '10070.80'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H.J. Heinz Company'}"
"{'key': 'rank', 'value': '268'}","{'key': 'revenues', 'value': '10060.00'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Enbridge Energy Partners, L.P.'}"
"{'key': 'rank', 'value': '269'}","{'key': 'revenues', 'value': '10027.40'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Natick'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""BJ's Wholesale Club, Inc.""}"
"{'key': 'rank', 'value': '270'}","{'key': 'revenues', 'value': '9982.30'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Chattanooga'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unum Group'}"
"{'key': 'rank', 'value': '271'}","{'key': 'revenues', 'value': '9948.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genworth Financial , Inc.'}"
"{'key': 'rank', 'value': '272'}","{'key': 'revenues', 'value': '9937.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Calpine Corporation'}"
"{'key': 'rank', 'value': '273'}","{'key': 'revenues', 'value': '9935.90'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Des Moines'}","{'key': 'hqState', 'value': 'IA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Principal Financial Group, Inc.'}"
"{'key': 'rank', 'value': '274'}","{'key': 'revenues', 'value': '9905.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Radnor'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lincoln National Corporation'}"
"{'key': 'rank', 'value': '229'}","{'key': 'revenues', 'value': '11702.50'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'White Plains'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ITT Corporation'}"
"{'key': 'rank', 'value': '230'}","{'key': 'revenues', 'value': '11629.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Oklahoma City'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Chesapeake Energy Corporation'}"
"{'key': 'rank', 'value': '231'}","{'key': 'revenues', 'value': '11617.20'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DISH Network Corporation'}"
"{'key': 'rank', 'value': '232'}","{'key': 'revenues', 'value': '11587.00'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marsh & McLennan Companies, Inc.'}"
"{'key': 'rank', 'value': '233'}","{'key': 'revenues', 'value': '11581.60'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'R.R. Donnelley & Sons Company'}"
"{'key': 'rank', 'value': '234'}","{'key': 'revenues', 'value': '11581.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KBR, Inc.'}"
"{'key': 'rank', 'value': '235'}","{'key': 'revenues', 'value': '11579.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Monsanto Company'}"
"{'key': 'rank', 'value': '236'}","{'key': 'revenues', 'value': '11401.00'}","{'key': 'industry', 'value': 'Forest and Paper Products'}","{'key': 'hqCity', 'value': 'Federal Way'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Weyerhaeuser Company'}"
"{'key': 'rank', 'value': '237'}","{'key': 'revenues', 'value': '11364.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Energy Future Holdings Corp.'}"
"{'key': 'rank', 'value': '238'}","{'key': 'revenues', 'value': '11322.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CenterPoint Energy, Inc.'}"
"{'key': 'rank', 'value': '239'}","{'key': 'revenues', 'value': '11279.00'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Yum! Brands, Inc.'}"
"{'key': 'rank', 'value': '240'}","{'key': 'revenues', 'value': '11255.00'}","{'key': 'industry', 'value': 'Railroads'}","{'key': 'hqCity', 'value': 'Jacksonville'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CSX Corporation'}"
"{'key': 'rank', 'value': '241'}","{'key': 'revenues', 'value': '11252.20'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Pasadena'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jacobs Engineering Group Inc.'}"
"{'key': 'rank', 'value': '242'}","{'key': 'revenues', 'value': '11203.20'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Xcel Energy Inc.'}"
"{'key': 'rank', 'value': '243'}","{'key': 'revenues', 'value': '11156.40'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Franklin'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Community Health Systems, Inc.'}"
"{'key': 'rank', 'value': '244'}","{'key': 'revenues', 'value': '11142.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Qualcomm, Inc.'}"
"{'key': 'rank', 'value': '245'}","{'key': 'revenues', 'value': '11104.00'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American International Group,Inc.'}"
"{'key': 'rank', 'value': '246'}","{'key': 'revenues', 'value': '11023.00'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Southwest Airlines Co.'}"
"{'key': 'rank', 'value': '247'}","{'key': 'revenues', 'value': '11015.30'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genuine Parts Company'}"
"{'key': 'rank', 'value': '248'}","{'key': 'revenues', 'value': '10938.60'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Allentown'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Air Products & Chemicals, Inc.'}"
"{'key': 'rank', 'value': '249'}","{'key': 'revenues', 'value': '10796.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Danbury'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Praxair, Inc.'}"
"{'key': 'rank', 'value': '250'}","{'key': 'revenues', 'value': '10770.80'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Smith International, Inc.'}"
"{'key': 'rank', 'value': '251'}","{'key': 'revenues', 'value': '10764.60'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Irving'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Commercial Metals Company'}"
"{'key': 'rank', 'value': '206'}","{'key': 'revenues', 'value': '12922.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'State Street Corporation'}"
"{'key': 'rank', 'value': '207'}","{'key': 'revenues', 'value': '12912.00'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'San Antonio'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'United Services Automobile Association'}"
"{'key': 'rank', 'value': '208'}","{'key': 'revenues', 'value': '12880.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'Bethesda'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marriott International, Inc.'}"
"{'key': 'rank', 'value': '209'}","{'key': 'revenues', 'value': '12840.10'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Mayfield Village'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Progressive Corporation'}"
"{'key': 'rank', 'value': '210'}","{'key': 'revenues', 'value': '12822.00'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Battle Creek'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kellogg Company'}"
"{'key': 'rank', 'value': '211'}","{'key': 'revenues', 'value': '12800.80'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SunTrust Banks, Inc.'}"
"{'key': 'rank', 'value': '212'}","{'key': 'revenues', 'value': '12779.70'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'St. Petersburg'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jabil Circuit, Inc.'}"
"{'key': 'rank', 'value': '213'}","{'key': 'revenues', 'value': '12697.50'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Danaher Corporation'}"
"{'key': 'rank', 'value': '214'}","{'key': 'revenues', 'value': '12553.20'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reliant Energy, Inc.'}"
"{'key': 'rank', 'value': '215'}","{'key': 'revenues', 'value': '12501.00'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Texas Instruments Incorporated'}"
"{'key': 'rank', 'value': '216'}","{'key': 'revenues', 'value': '12454.60'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dean Foods Company'}"
"{'key': 'rank', 'value': '217'}","{'key': 'revenues', 'value': '12389.80'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Apache Corporation'}"
"{'key': 'rank', 'value': '218'}","{'key': 'revenues', 'value': '12357.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Tulsa'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Williams Companies, Inc.'}"
"{'key': 'rank', 'value': '219'}","{'key': 'revenues', 'value': '12348.00'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Deerfield'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Baxter International Inc.'}"
"{'key': 'rank', 'value': '220'}","{'key': 'revenues', 'value': '12302.00'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'McLean'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Freddie Mac'}"
"{'key': 'rank', 'value': '221'}","{'key': 'revenues', 'value': '12145.60'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Parker-Hannifin Corporation'}"
"{'key': 'rank', 'value': '222'}","{'key': 'revenues', 'value': '12118.00'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Tempe'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'US Airways Group, Inc.'}"
